      Time   Sample #  Type  Sub Chan  Num	Aux
    1:37.914    25066     N    0    1    0
    1:38.625    25248     N    0    1    0
    1:39.445    25458     N    0    1    0
    1:40.008    25602     N    0    1    0
    1:40.734    25788     N    0    1    0
    1:41.461    25974     N    0    1    0
    1:42.238    26173     N    0    1    0
    1:42.945    26354     N    0    1    0
    1:43.672    26540     N    0    1    0
    1:44.395    26725     N    0    1    0
    1:45.383    26978     N    0    1    0
    1:46.434    27247     N    0    1    0
    1:47.090    27415     N    0    1    0
    1:47.742    27582     N    0    1    0
    1:48.445    27762     N    0    1    0
    1:49.105    27931     N    0    1    0
    1:49.789    28106     N    0    1    0
    1:50.559    28303     N    0    1    0
    1:51.250    28480     N    0    1    0
    1:51.977    28666     N    0    1    0
    1:52.711    28854     N    0    1    0
    1:53.473    29049     N    0    1    0
    1:54.203    29236     N    0    1    0
    1:54.934    29423     N    0    1    0
    1:55.648    29606     N    0    1    0
    1:56.227    29754     N    0    1    0
    1:56.945    29938     N    0    1    0
    1:57.504    30081     N    0    1    0
    1:58.152    30247     N    0    1    0
    1:58.906    30440     N    0    1    0
    1:59.602    30618     N    0    1    0
    2:00.309    30799     N    0    1    0
    2:01.000    30976     N    0    1    0
    2:01.762    31171     N    0    1    0
    2:02.391    31332     N    0    1    0
    2:03.129    31521     N    0    1    0
    2:03.848    31705     N    0    1    0
    2:04.559    31887     N    0    1    0
    2:05.230    32059     N    0    1    0
    2:05.914    32234     N    0    1    0
    2:06.574    32403     N    0    1    0
    2:07.223    32569     N    0    1    0
    2:07.852    32730     N    0    1    0
    2:08.496    32895     N    0    1    0
    2:09.137    33059     N    0    1    0
    2:09.785    33225     N    0    1    0
    2:10.469    33400     N    0    1    0
    2:11.172    33580     N    0    1    0
    2:11.859    33756     N    0    1    0
    2:12.480    33915     N    0    1    0
    2:13.203    34100     N    0    1    0
    2:13.809    34255     N    0    1    0
    2:14.555    34446     N    0    1    0
    2:15.230    34619     N    0    1    0
    2:15.910    34793     N    0    1    0
    2:16.582    34965     N    0    1    0
    2:17.258    35138     N    0    1    0
    2:17.949    35315     N    0    1    0
    2:18.637    35491     N    0    1    0
    2:19.332    35669     N    0    1    0
    2:20.063    35856     N    0    1    0
    2:20.789    36042     N    0    1    0
    2:21.473    36217     N    0    1    0
    2:22.141    36388     N    0    1    0
    2:22.797    36556     N    0    1    0
    2:23.461    36726     N    0    1    0
    2:24.117    36894     N    0    1    0
    2:24.754    37057     N    0    1    0
    2:25.402    37223     N    0    1    0
    2:26.078    37396     N    0    1    0
    2:26.754    37569     N    0    1    0
    2:27.434    37743     N    0    1    0
    2:28.090    37911     N    0    1    0
    2:28.844    38104     N    0    1    0
    2:29.480    38267     N    0    1    0
    2:29.977    38394     N    0    1    0
    2:30.809    38607     N    0    1    0
    2:31.445    38770     N    0    1    0
    2:32.094    38936     N    0    1    0
    2:32.727    39098     N    0    1    0
    2:33.355    39259     N    0    1    0
    2:33.992    39422     N    0    1    0
    2:34.594    39576     N    0    1    0
    2:35.219    39736     N    0    1    0
    2:35.820    39890     N    0    1    0
    2:36.512    40067     N    0    1    0
    2:37.160    40233     N    0    1    0
    2:37.805    40398     N    0    1    0
    2:38.438    40560     N    0    1    0
    2:39.098    40729     N    0    1    0
    2:39.754    40897     N    0    1    0
    2:40.414    41066     N    0    1    0
    2:41.125    41248     N    0    1    0
    2:41.875    41440     N    0    1    0
    2:42.570    41618     N    0    1    0
    2:43.266    41796     N    0    1    0
    2:44.035    41993     N    0    1    0
    2:44.703    42164     N    0    1    0
    2:45.410    42345     N    0    1    0
    2:46.105    42523     N    0    1    0
    2:46.789    42698     N    0    1    0
    2:47.504    42881     N    0    1    0
    2:48.156    43048     N    0    1    0
    2:48.813    43216     N    0    1    0
    2:49.504    43393     N    0    1    0
    2:50.199    43571     N    0    1    0
    2:50.914    43754     N    0    1    0
    2:51.609    43932     N    0    1    0
    2:52.332    44117     N    0    1    0
    2:53.156    44328     N    0    1    0
    2:53.961    44534     N    0    1    0
    2:54.727    44730     N    0    1    0
    2:55.453    44916     N    0    1    0
    2:56.156    45096     N    0    1    0
    2:56.832    45269     N    0    1    0
    2:57.488    45437     N    0    1    0
    2:58.203    45620     N    0    1    0
    2:58.910    45801     N    0    1    0
    2:59.695    46002     N    0    1    0
    3:00.633    46242     N    0    1    0
    3:01.398    46438     N    0    1    0
    3:02.156    46632     N    0    1    0
    3:02.941    46833     N    0    1    0
    3:03.715    47031     N    0    1    0
    3:04.488    47229     N    0    1    0
    3:05.250    47424     N    0    1    0
    3:05.961    47606     N    0    1    0
    3:06.660    47785     N    0    1    0
    3:07.340    47959     N    0    1    0
    3:08.016    48132     N    0    1    0
    3:08.699    48307     N    0    1    0
    3:09.398    48486     N    0    1    0
    3:10.160    48681     N    0    1    0
    3:10.867    48862     N    0    1    0
    3:11.574    49043     N    0    1    0
    3:12.289    49226     N    0    1    0
    3:13.000    49408     N    0    1    0
    3:13.684    49583     N    0    1    0
    3:14.395    49765     N    0    1    0
    3:15.090    49943     N    0    1    0
    3:15.766    50116     N    0    1    0
    3:16.449    50291     N    0    1    0
    3:17.176    50477     N    0    1    0
    3:17.609    50588     N    0    1    0
    3:17.922    50668     N    0    1    0
    3:18.566    50833     N    0    1    0
    3:19.285    51017     N    0    1    0
    3:19.922    51180     N    0    1    0
    3:20.633    51362     N    0    1    0
    3:21.371    51551     N    0    1    0
    3:21.988    51709     N    0    1    0
    3:22.730    51899     N    0    1    0
    3:23.406    52072     N    0    1    0
    3:24.082    52245     N    0    1    0
    3:24.766    52420     N    0    1    0
    3:25.492    52606     N    0    1    0
    3:26.211    52790     N    0    1    0
    3:26.930    52974     N    0    1    0
    3:27.629    53153     N    0    1    0
    3:28.344    53336     N    0    1    0
    3:29.117    53534     N    0    1    0
    3:29.840    53719     N    0    1    0
    3:30.586    53910     N    0    1    0
    3:31.324    54099     N    0    1    0
    3:32.027    54279     N    0    1    0
    3:32.746    54463     N    0    1    0
    3:33.461    54646     N    0    1    0
    3:34.148    54822     N    0    1    0
    3:34.840    54999     N    0    1    0
    3:35.535    55177     N    0    1    0
    3:36.262    55363     N    0    1    0
    3:36.953    55540     N    0    1    0
    3:37.645    55717     N    0    1    0
    3:38.297    55884     N    0    1    0
    3:38.973    56057     N    0    1    0
    3:39.648    56230     N    0    1    0
    3:40.328    56404     N    0    1    0
    3:41.016    56580     N    0    1    0
    3:41.680    56750     N    0    1    0
    3:42.258    56898     N    0    1    0
    3:43.000    57088     N    0    1    0
    3:43.691    57265     N    0    1    0
    3:44.504    57473     N    0    1    0
    3:45.215    57655     N    0    1    0
    3:45.957    57845     N    0    1    0
    3:46.813    58064     N    0    1    0
    3:47.582    58261     N    0    1    0
    3:48.328    58452     N    0    1    0
    3:49.023    58630     N    0    1    0
    3:49.730    58811     N    0    1    0
    3:50.406    58984     N    0    1    0
    3:51.113    59165     N    0    1    0
    3:51.809    59343     N    0    1    0
    3:52.488    59517     N    0    1    0
    3:53.184    59695     N    0    1    0
    3:53.883    59874     N    0    1    0
    3:54.621    60063     N    0    1    0
    3:55.387    60259     N    0    1    0
    3:55.887    60387     N    0    1    0
    3:56.863    60637     N    0    1    0
    3:57.582    60821     N    0    1    0
    3:58.242    60990     N    0    1    0
    3:58.934    61167     N    0    1    0
    3:59.566    61329     N    0    1    0
    4:00.258    61506     N    0    1    0
    4:00.914    61674     N    0    1    0
    4:01.633    61858     N    0    1    0
    4:02.313    62032     N    0    1    0
    4:03.035    62217     N    0    1    0
    4:03.738    62397     N    0    1    0
    4:04.402    62567     N    0    1    0
    4:05.098    62745     N    0    1    0
    4:05.797    62924     N    0    1    0
    4:06.555    63118     N    0    1    0
    4:07.266    63300     N    0    1    0
    4:07.996    63487     N    0    1    0
    4:08.680    63662     N    0    1    0
    4:09.422    63852     N    0    1    0
    4:10.117    64030     N    0    1    0
    4:10.836    64214     N    0    1    0
    4:11.543    64395     N    0    1    0
    4:12.199    64563     N    0    1    0
    4:12.871    64735     N    0    1    0
    4:13.531    64904     N    0    1    0
    4:14.195    65074     N    0    1    0
    4:14.828    65236     N    0    1    0
    4:15.273    65350     N    0    1    0
    4:15.777    65479     N    0    1    0
    4:16.180    65582     N    0    1    0
    4:16.914    65770     N    0    1    0
    4:17.613    65949     N    0    1    0
    4:18.277    66119     N    0    1    0
    4:18.957    66293     N    0    1    0
    4:19.621    66463     N    0    1    0
    4:20.313    66640     N    0    1    0
    4:21.004    66817     N    0    1    0
    4:21.707    66997     N    0    1    0
    4:22.414    67178     N    0    1    0
    4:23.168    67371     N    0    1    0
    4:23.879    67553     N    0    1    0
    4:24.574    67731     N    0    1    0
    4:25.344    67928     N    0    1    0
    4:26.043    68107     N    0    1    0
    4:26.805    68302     N    0    1    0
    4:27.484    68476     N    0    1    0
    4:28.176    68653     N    0    1    0
    4:28.875    68832     N    0    1    0
    4:29.539    69002     N    0    1    0
    4:30.215    69175     N    0    1    0
    4:30.902    69351     N    0    1    0
    4:31.621    69535     N    0    1    0
    4:32.469    69752     N    0    1    0
    4:33.188    69936     N    0    1    0
    4:33.969    70136     N    0    1    0
    4:34.773    70342     N    0    1    0
    4:35.582    70549     N    0    1    0
    4:36.176    70701     N    0    1    0
    4:36.914    70890     N    0    1    0
    4:37.570    71058     N    0    1    0
    4:38.250    71232     N    0    1    0
    4:38.918    71403     N    0    1    0
    4:39.617    71582     N    0    1    0
    4:40.406    71784     N    0    1    0
    4:41.113    71965     N    0    1    0
    4:41.836    72150     N    0    1    0
    4:42.582    72341     N    0    1    0
    4:43.297    72524     N    0    1    0
    4:43.965    72695     N    0    1    0
    4:44.699    72883     N    0    1    0
    4:45.348    73049     N    0    1    0
    4:46.039    73226     N    0    1    0
    4:46.699    73395     N    0    1    0
