      Time   Sample #  Type  Sub Chan  Num	Aux
    1:24.473    21625     N    0    1    0
    1:25.023    21766     N    0    1    0
    1:25.578    21908     N    0    1    0
    1:26.133    22050     N    0    1    0
    1:26.680    22190     N    0    1    0
    1:27.230    22331     N    0    1    0
    1:27.770    22469     N    0    1    0
    1:28.313    22608     N    0    1    0
    1:28.852    22746     N    0    1    0
    1:29.387    22883     N    0    1    0
    1:29.918    23019     N    0    1    0
    1:30.445    23154     N    0    1    0
    1:30.969    23288     N    0    1    0
    1:31.504    23425     N    0    1    0
    1:32.020    23557     N    0    1    0
    1:32.555    23694     N    0    1    0
    1:33.074    23827     N    0    1    0
    1:33.617    23966     N    0    1    0
    1:34.152    24103     N    0    1    0
    1:34.680    24238     N    0    1    0
    1:35.211    24374     N    0    1    0
    1:35.754    24513     N    0    1    0
    1:36.281    24648     N    0    1    0
    1:36.824    24787     N    0    1    0
    1:37.367    24926     N    0    1    0
    1:37.906    25064     N    0    1    0
    1:38.449    25203     N    0    1    0
    1:38.996    25343     N    0    1    0
    1:39.531    25480     N    0    1    0
    1:40.059    25615     N    0    1    0
    1:40.578    25748     N    0    1    0
    1:41.102    25882     N    0    1    0
    1:41.617    26014     N    0    1    0
    1:42.129    26145     N    0    1    0
    1:42.637    26275     N    0    1    0
    1:43.145    26405     N    0    1    0
    1:43.660    26537     N    0    1    0
    1:44.168    26667     N    0    1    0
    1:44.684    26799     N    0    1    0
    1:45.211    26934     N    0    1    0
    1:45.723    27065     N    0    1    0
    1:46.129    27169     N    0    1    0
    1:46.758    27330     N    0    1    0
    1:47.273    27462     N    0    1    0
    1:47.801    27597     N    0    1    0
    1:48.332    27733     N    0    1    0
    1:48.863    27869     N    0    1    0
    1:49.387    28003     N    0    1    0
    1:49.918    28139     N    0    1    0
    1:50.441    28273     N    0    1    0
    1:50.961    28406     N    0    1    0
    1:51.492    28542     N    0    1    0
    1:52.012    28675     N    0    1    0
    1:52.551    28813     N    0    1    0
    1:53.063    28944     N    0    1    0
    1:53.570    29074     N    0    1    0
    1:54.090    29207     N    0    1    0
    1:54.609    29340     N    0    1    0
    1:55.129    29473     N    0    1    0
    1:55.637    29603     N    0    1    0
    1:56.152    29735     N    0    1    0
    1:56.680    29870     N    0    1    0
    1:57.199    30003     N    0    1    0
    1:57.719    30136     N    0    1    0
    1:58.238    30269     N    0    1    0
    1:58.754    30401     N    0    1    0
    1:59.270    30533     N    0    1    0
    1:59.793    30667     N    0    1    0
    2:00.309    30799     N    0    1    0
    2:00.836    30934     N    0    1    0
    2:01.363    31069     N    0    1    0
    2:01.883    31202     N    0    1    0
    2:02.402    31335     N    0    1    0
    2:02.926    31469     N    0    1    0
    2:03.453    31604     N    0    1    0
    2:03.973    31737     N    0    1    0
    2:04.496    31871     N    0    1    0
    2:05.004    32001     N    0    1    0
    2:05.523    32134     N    0    1    0
    2:06.035    32265     N    0    1    0
    2:06.531    32392     N    0    1    0
    2:07.031    32520     N    0    1    0
    2:07.535    32649     N    0    1    0
    2:08.023    32774     N    0    1    0
    2:08.520    32901     N    0    1    0
    2:09.023    33030     N    0    1    0
    2:09.527    33159     N    0    1    0
    2:10.023    33286     N    0    1    0
    2:10.535    33417     N    0    1    0
    2:11.043    33547     N    0    1    0
    2:11.551    33677     N    0    1    0
    2:12.051    33805     N    0    1    0
    2:12.566    33937     N    0    1    0
    2:13.086    34070     N    0    1    0
    2:13.570    34194     N    0    1    0
    2:14.066    34321     N    0    1    0
    2:14.563    34448     N    0    1    0
    2:15.066    34577     N    0    1    0
    2:15.574    34707     N    0    1    0
    2:16.082    34837     N    0    1    0
    2:16.598    34969     N    0    1    0
    2:17.109    35100     N    0    1    0
    2:17.625    35232     N    0    1    0
    2:18.129    35361     N    0    1    0
    2:18.645    35493     N    0    1    0
    2:19.152    35623     N    0    1    0
    2:19.652    35751     N    0    1    0
    2:20.168    35883     N    0    1    0
    2:20.676    36013     N    0    1    0
    2:21.176    36141     N    0    1    0
    2:21.684    36271     N    0    1    0
    2:22.191    36401     N    0    1    0
    2:22.695    36530     N    0    1    0
    2:23.199    36659     N    0    1    0
    2:23.703    36788     N    0    1    0
    2:24.207    36917     N    0    1    0
    2:24.703    37044     N    0    1    0
    2:25.207    37173     N    0    1    0
    2:25.703    37300     N    0    1    0
    2:26.191    37425     N    0    1    0
    2:26.707    37557     N    0    1    0
    2:27.207    37685     N    0    1    0
    2:27.703    37812     N    0    1    0
    2:28.195    37938     N    0    1    0
    2:28.699    38067     N    0    1    0
    2:29.211    38198     N    0    1    0
    2:29.703    38324     N    0    1    0
    2:30.207    38453     N    0    1    0
    2:30.695    38578     N    0    1    0
    2:31.199    38707     N    0    1    0
    2:31.699    38835     N    0    1    0
    2:32.207    38965     N    0    1    0
    2:32.703    39092     N    0    1    0
    2:33.203    39220     N    0    1    0
    2:33.711    39350     N    0    1    0
    2:34.203    39476     N    0    1    0
    2:34.711    39606     N    0    1    0
    2:35.203    39732     N    0    1    0
    2:35.703    39860     N    0    1    0
    2:36.195    39986     N    0    1    0
    2:36.684    40111     N    0    1    0
    2:37.184    40239     N    0    1    0
    2:37.672    40364     N    0    1    0
    2:38.164    40490     N    0    1    0
    2:38.844    40664     N    0    1    0
    2:39.270    40773     N    0    1    0
    2:39.820    40914     N    0    1    0
    2:40.629    41121     N    0    1    0
    2:41.121    41247     N    0    1    0
    2:41.621    41375     N    0    1    0
    2:42.109    41500     N    0    1    0
    2:42.598    41625     N    0    1    0
    2:43.094    41752     N    0    1    0
    2:43.582    41877     N    0    1    0
    2:44.070    42002     N    0    1    0
    2:44.555    42126     N    0    1    0
    2:45.043    42251     N    0    1    0
    2:45.520    42373     N    0    1    0
    2:46.004    42497     N    0    1    0
    2:46.488    42621     N    0    1    0
    2:46.969    42744     N    0    1    0
    2:47.453    42868     N    0    1    0
    2:47.934    42991     N    0    1    0
    2:48.422    43116     N    0    1    0
    2:48.906    43240     N    0    1    0
    2:49.391    43364     N    0    1    0
    2:49.875    43488     N    0    1    0
    2:50.367    43614     N    0    1    0
    2:50.855    43739     N    0    1    0
    2:51.352    43866     N    0    1    0
    2:51.867    43998     N    0    1    0
    2:52.367    44126     N    0    1    0
    2:52.867    44254     N    0    1    0
    2:53.371    44383     N    0    1    0
    2:53.867    44510     N    0    1    0
    2:54.352    44634     N    0    1    0
    2:54.848    44761     N    0    1    0
    2:55.320    44882     N    0    1    0
    2:55.816    45009     N    0    1    0
    2:56.293    45131     N    0    1    0
    2:56.762    45251     N    0    1    0
    2:57.246    45375     N    0    1    0
    2:57.719    45496     N    0    1    0
    2:58.184    45615     N    0    1    0
    2:58.672    45740     N    0    1    0
    2:59.145    45861     N    0    1    0
    2:59.625    45984     N    0    1    0
    3:00.109    46108     N    0    1    0
    3:00.590    46231     N    0    1    0
    3:01.082    46357     N    0    1    0
    3:01.570    46482     N    0    1    0
    3:02.059    46607     N    0    1    0
    3:02.551    46733     N    0    1    0
    3:03.039    46858     N    0    1    0
    3:03.539    46986     N    0    1    0
    3:04.043    47115     N    0    1    0
    3:04.539    47242     N    0    1    0
    3:05.043    47371     N    0    1    0
    3:05.551    47501     N    0    1    0
    3:06.043    47627     N    0    1    0
    3:06.547    47756     N    0    1    0
    3:07.043    47883     N    0    1    0
    3:07.539    48010     N    0    1    0
    3:08.047    48140     N    0    1    0
    3:08.543    48267     N    0    1    0
    3:09.043    48395     N    0    1    0
    3:09.539    48522     N    0    1    0
    3:10.027    48647     N    0    1    0
    3:10.531    48776     N    0    1    0
    3:11.027    48903     N    0    1    0
    3:11.520    49029     N    0    1    0
    3:12.023    49158     N    0    1    0
    3:12.516    49284     N    0    1    0
    3:13.012    49411     N    0    1    0
    3:13.512    49539     N    0    1    0
    3:14.012    49667     N    0    1    0
    3:14.508    49794     N    0    1    0
    3:15.016    49924     N    0    1    0
    3:15.516    50052     N    0    1    0
    3:16.012    50179     N    0    1    0
    3:16.516    50308     N    0    1    0
    3:17.016    50436     N    0    1    0
    3:17.512    50563     N    0    1    0
    3:18.020    50693     N    0    1    0
    3:18.523    50822     N    0    1    0
    3:19.039    50954     N    0    1    0
    3:19.547    51084     N    0    1    0
    3:20.039    51210     N    0    1    0
    3:20.543    51339     N    0    1    0
    3:21.047    51468     N    0    1    0
    3:21.543    51595     N    0    1    0
    3:22.047    51724     N    0    1    0
    3:22.547    51852     N    0    1    0
    3:23.039    51978     N    0    1    0
    3:23.539    52106     N    0    1    0
    3:24.051    52237     N    0    1    0
    3:24.543    52363     N    0    1    0
    3:25.051    52493     N    0    1    0
    3:25.547    52620     N    0    1    0
    3:26.047    52748     N    0    1    0
    3:26.551    52877     N    0    1    0
    3:27.059    53007     N    0    1    0
    3:27.559    53135     N    0    1    0
    3:28.066    53265     N    0    1    0
    3:28.578    53396     N    0    1    0
    3:29.078    53524     N    0    1    0
    3:29.590    53655     N    0    1    0
    3:30.105    53787     N    0    1    0
    3:30.602    53914     N    0    1    0
    3:31.105    54043     N    0    1    0
    3:31.602    54170     N    0    1    0
    3:32.105    54299     N    0    1    0
    3:32.617    54430     N    0    1    0
    3:33.105    54555     N    0    1    0
    3:33.617    54686     N    0    1    0
    3:34.105    54811     N    0    1    0
    3:34.602    54938     N    0    1    0
    3:35.105    55067     N    0    1    0
    3:35.609    55196     N    0    1    0
    3:36.098    55321     N    0    1    0
    3:36.586    55446     N    0    1    0
    3:37.094    55576     N    0    1    0
    3:37.582    55701     N    0    1    0
    3:38.059    55823     N    0    1    0
    3:38.551    55949     N    0    1    0
    3:39.020    56069     N    0    1    0
    3:39.492    56190     N    0    1    0
    3:39.969    56312     N    0    1    0
    3:40.445    56434     N    0    1    0
    3:40.914    56554     N    0    1    0
    3:41.391    56676     N    0    1    0
    3:41.863    56797     N    0    1    0
    3:42.332    56917     N    0    1    0
    3:42.801    57037     N    0    1    0
    3:43.273    57158     N    0    1    0
    3:43.734    57276     N    0    1    0
    3:44.203    57396     N    0    1    0
    3:44.680    57518     N    0    1    0
    3:45.148    57638     N    0    1    0
    3:45.625    57760     N    0    1    0
    3:46.109    57884     N    0    1    0
    3:46.598    58009     N    0    1    0
    3:47.078    58132     N    0    1    0
    3:47.570    58258     N    0    1    0
    3:48.051    58381     N    0    1    0
    3:48.543    58507     N    0    1    0
    3:49.035    58633     N    0    1    0
    3:49.520    58757     N    0    1    0
    3:50.012    58883     N    0    1    0
    3:50.496    59007     N    0    1    0
    3:50.988    59133     N    0    1    0
    3:51.480    59259     N    0    1    0
    3:51.965    59383     N    0    1    0
    3:52.449    59507     N    0    1    0
    3:52.938    59632     N    0    1    0
    3:53.426    59757     N    0    1    0
    3:53.910    59881     N    0    1    0
    3:54.402    60007     N    0    1    0
    3:54.891    60132     N    0    1    0
    3:55.387    60259     N    0    1    0
    3:55.875    60384     N    0    1    0
    3:56.367    60510     N    0    1    0
    3:56.844    60632     N    0    1    0
    3:57.344    60760     N    0    1    0
    3:57.816    60881     N    0    1    0
    3:58.301    61005     N    0    1    0
    3:58.777    61127     N    0    1    0
    3:59.250    61248     N    0    1    0
    3:59.734    61372     N    0    1    0
    4:00.207    61493     N    0    1    0
    4:00.672    61612     N    0    1    0
    4:01.129    61729     N    0    1    0
    4:01.602    61850     N    0    1    0
    4:02.070    61970     N    0    1    0
    4:02.531    62088     N    0    1    0
    4:03.000    62208     N    0    1    0
    4:03.473    62329     N    0    1    0
    4:03.941    62449     N    0    1    0
    4:04.426    62573     N    0    1    0
    4:04.914    62698     N    0    1    0
    4:05.395    62821     N    0    1    0
    4:05.887    62947     N    0    1    0
    4:06.387    63075     N    0    1    0
    4:06.879    63201     N    0    1    0
    4:07.359    63324     N    0    1    0
    4:07.859    63452     N    0    1    0
    4:08.344    63576     N    0    1    0
    4:08.828    63700     N    0    1    0
    4:09.313    63824     N    0    1    0
    4:09.813    63952     N    0    1    0
    4:10.289    64074     N    0    1    0
    4:10.773    64198     N    0    1    0
    4:11.266    64324     N    0    1    0
    4:11.754    64449     N    0    1    0
    4:12.254    64577     N    0    1    0
    4:12.738    64701     N    0    1    0
    4:13.234    64828     N    0    1    0
    4:13.727    64954     N    0    1    0
    4:14.223    65081     N    0    1    0
    4:14.727    65210     N    0    1    0
    4:15.219    65336     N    0    1    0
    4:15.707    65461     N    0    1    0
    4:16.211    65590     N    0    1    0
    4:16.707    65717     N    0    1    0
    4:17.191    65841     N    0    1    0
    4:17.676    65965     N    0    1    0
    4:18.160    66089     N    0    1    0
    4:18.648    66214     N    0    1    0
    4:19.129    66337     N    0    1    0
    4:19.605    66459     N    0    1    0
    4:20.098    66585     N    0    1    0
    4:20.570    66706     N    0    1    0
    4:21.051    66829     N    0    1    0
    4:21.527    66951     N    0    1    0
    4:22.016    67076     N    0    1    0
    4:22.504    67201     N    0    1    0
    4:22.992    67326     N    0    1    0
    4:23.461    67446     N    0    1    0
    4:23.949    67571     N    0    1    0
    4:24.434    67695     N    0    1    0
    4:24.906    67816     N    0    1    0
    4:25.387    67939     N    0    1    0
    4:25.852    68058     N    0    1    0
    4:26.332    68181     N    0    1    0
    4:26.805    68302     N    0    1    0
    4:27.273    68422     N    0    1    0
    4:27.750    68544     N    0    1    0
    4:28.227    68666     N    0    1    0
    4:28.699    68787     N    0    1    0
    4:29.184    68911     N    0    1    0
    4:29.664    69034     N    0    1    0
    4:30.145    69157     N    0    1    0
    4:30.637    69283     N    0    1    0
    4:31.133    69410     N    0    1    0
    4:31.621    69535     N    0    1    0
    4:32.133    69666     N    0    1    0
    4:32.625    69792     N    0    1    0
    4:33.129    69921     N    0    1    0
    4:33.633    70050     N    0    1    0
    4:34.129    70177     N    0    1    0
    4:34.641    70308     N    0    1    0
    4:35.129    70433     N    0    1    0
    4:35.629    70561     N    0    1    0
    4:36.113    70685     N    0    1    0
    4:36.598    70809     N    0    1    0
    4:37.082    70933     N    0    1    0
    4:37.551    71053     N    0    1    0
    4:38.031    71176     N    0    1    0
    4:38.500    71296     N    0    1    0
    4:38.969    71416     N    0    1    0
    4:39.445    71538     N    0    1    0
    4:39.926    71661     N    0    1    0
    4:40.410    71785     N    0    1    0
    4:40.891    71908     N    0    1    0
    4:41.367    72030     N    0    1    0
    4:41.871    72159     N    0    1    0
    4:42.359    72284     N    0    1    0
    4:42.867    72414     N    0    1    0
    4:43.359    72540     N    0    1    0
    4:43.871    72671     N    0    1    0
    4:44.371    72799     N    0    1    0
    4:44.895    72933     N    0    1    0
    4:45.406    73064     N    0    1    0
    4:45.930    73198     N    0    1    0
    4:46.445    73330     N    0    1    0
    4:46.957    73461     N    0    1    0
    4:47.480    73595     N    0    1    0
    4:48.000    73728     N    0    1    0
    4:48.520    73861     N    0    1    0
    4:49.043    73995     N    0    1    0
    4:49.559    74127     N    0    1    0
    4:50.070    74258     N    0    1    0
    4:50.578    74388     N    0    1    0
    4:51.078    74516     N    0    1    0
    4:51.582    74645     N    0    1    0
    4:52.070    74770     N    0    1    0
    4:52.574    74899     N    0    1    0
    4:53.066    75025     N    0    1    0
    4:53.563    75152     N    0    1    0
    4:54.063    75280     N    0    1    0
    4:54.555    75406     N    0    1    0
    4:55.059    75535     N    0    1    0
    4:55.563    75664     N    0    1    0
    4:56.066    75793     N    0    1    0
    4:56.563    75920     N    0    1    0
    4:57.059    76047     N    0    1    0
    4:57.547    76172     N    0    1    0
    4:58.027    76295     N    0    1    0
    4:58.523    76422     N    0    1    0
    4:59.000    76544     N    0    1    0
    4:59.500    76672     N    0    1    0
    5:00.043    76811     N    0    1    0
    5:00.504    76929     N    0    1    0
    5:01.016    77060     N    0    1    0
    5:01.512    77187     N    0    1    0
    5:02.016    77316     N    0    1    0
    5:02.512    77443     N    0    1    0
    5:03.020    77573     N    0    1    0
    5:03.500    77696     N    0    1    0
    5:03.984    77820     N    0    1    0
    5:04.477    77946     N    0    1    0
    5:04.965    78071     N    0    1    0
    5:05.441    78193     N    0    1    0
    5:05.930    78318     N    0    1    0
    5:06.410    78441     N    0    1    0
    5:06.895    78565     N    0    1    0
    5:07.383    78690     N    0    1    0
    5:07.859    78812     N    0    1    0
    5:08.340    78935     N    0    1    0
    5:08.816    79057     N    0    1    0
    5:09.289    79178     N    0    1    0
    5:10.242    79422     N    0    1    0
    5:10.727    79546     N    0    1    0
    5:11.199    79667     N    0    1    0
    5:11.676    79789     N    0    1    0
    5:12.160    79913     N    0    1    0
    5:12.633    80034     N    0    1    0
    5:13.113    80157     N    0    1    0
    5:13.598    80281     N    0    1    0
    5:14.086    80406     N    0    1    0
    5:14.559    80527     N    0    1    0
    5:15.035    80649     N    0    1    0
    5:15.520    80773     N    0    1    0
    5:15.996    80895     N    0    1    0
    5:16.488    81021     N    0    1    0
    5:16.961    81142     N    0    1    0
    5:17.633    81314     N    0    1    0
    5:18.395    81509     N    0    1    0
    5:18.855    81627     N    0    1    0
    5:19.328    81748     N    0    1    0
    5:19.805    81870     N    0    1    0
    5:20.270    81989     N    0    1    0
    5:20.742    82110     N    0    1    0
    5:21.219    82232     N    0    1    0
    5:21.680    82350     N    0    1    0
    5:22.148    82470     N    0    1    0
    5:22.617    82590     N    0    1    0
    5:23.098    82713     N    0    1    0
    5:23.574    82835     N    0    1    0
    5:24.051    82957     N    0    1    0
    5:24.531    83080     N    0    1    0
    5:25.008    83202     N    0    1    0
    5:25.484    83324     N    0    1    0
    5:25.969    83448     N    0    1    0
    5:26.445    83570     N    0    1    0
    5:26.926    83693     N    0    1    0
    5:27.422    83820     N    0    1    0
    5:27.910    83945     N    0    1    0
    5:28.391    84068     N    0    1    0
    5:28.895    84197     N    0    1    0
    5:29.379    84321     N    0    1    0
    5:29.879    84449     N    0    1    0
    5:30.367    84574     N    0    1    0
    5:30.859    84700     N    0    1    0
    5:31.344    84824     N    0    1    0
    5:31.820    84946     N    0    1    0
    5:32.301    85069     N    0    1    0
    5:32.785    85193     N    0    1    0
    5:33.250    85312     N    0    1    0
    5:33.727    85434     N    0    1    0
    5:34.203    85556     N    0    1    0
    5:34.672    85676     N    0    1    0
    5:35.141    85796     N    0    1    0
    5:35.605    85915     N    0    1    0
    5:36.074    86035     N    0    1    0
    5:36.543    86155     N    0    1    0
    5:37.016    86276     N    0    1    0
    5:37.484    86396     N    0    1    0
    5:37.961    86518     N    0    1    0
    5:38.441    86641     N    0    1    0
    5:38.914    86762     N    0    1    0
    5:39.391    86884     N    0    1    0
    5:39.875    87008     N    0    1    0
    5:40.352    87130     N    0    1    0
    5:40.828    87252     N    0    1    0
    5:41.313    87376     N    0    1    0
    5:41.789    87498     N    0    1    0
    5:42.258    87618     N    0    1    0
    5:42.738    87741     N    0    1    0
    5:43.215    87863     N    0    1    0
    5:43.691    87985     N    0    1    0
    5:44.172    88108     N    0    1    0
    5:44.660    88233     N    0    1    0
    5:45.145    88357     N    0    1    0
    5:45.637    88483     N    0    1    0
    5:46.113    88605     N    0    1    0
    5:46.605    88731     N    0    1    0
    5:47.094    88856     N    0    1    0
    5:47.598    88985     N    0    1    0
    5:48.008    89090     N    0    1    0
    5:48.563    89232     N    0    1    0
    5:49.059    89359     N    0    1    0
    5:49.547    89484     N    0    1    0
    5:50.023    89606     N    0    1    0
    5:50.516    89732     N    0    1    0
    5:50.992    89854     N    0    1    0
    5:51.477    89978     N    0    1    0
    5:51.957    90101     N    0    1    0
    5:52.449    90227     N    0    1    0
    5:52.918    90347     N    0    1    0
    5:53.402    90471     N    0    1    0
    5:53.891    90596     N    0    1    0
    5:54.375    90720     N    0    1    0
    5:54.867    90846     N    0    1    0
    5:55.359    90972     N    0    1    0
    5:55.852    91098     N    0    1    0
    5:56.340    91223     N    0    1    0
    5:56.828    91348     N    0    1    0
    5:57.324    91475     N    0    1    0
    5:57.813    91600     N    0    1    0
    5:58.289    91722     N    0    1    0
    5:58.781    91848     N    0    1    0
    5:59.266    91972     N    0    1    0
    5:59.766    92100     N    0    1    0
    6:00.262    92227     N    0    1    0
    6:00.754    92353     N    0    1    0
    6:01.246    92479     N    0    1    0
    6:01.730    92603     N    0    1    0
    6:02.234    92732     N    0    1    0
    6:02.715    92855     N    0    1    0
    6:03.203    92980     N    0    1    0
    6:03.711    93110     N    0    1    0
    6:04.195    93234     N    0    1    0
    6:04.707    93365     N    0    1    0
    6:05.199    93491     N    0    1    0
    6:05.699    93619     N    0    1    0
    6:06.188    93744     N    0    1    0
    6:06.688    93872     N    0    1    0
    6:07.176    93997     N    0    1    0
    6:07.672    94124     N    0    1    0
    6:08.164    94250     N    0    1    0
    6:08.668    94379     N    0    1    0
    6:09.152    94503     N    0    1    0
    6:09.648    94630     N    0    1    0
    6:10.141    94756     N    0    1    0
    6:10.637    94883     N    0    1    0
    6:11.121    95007     N    0    1    0
    6:11.621    95135     N    0    1    0
    6:12.605    95387     N    0    1    0
    6:13.109    95516     N    0    1    0
    6:13.609    95644     N    0    1    0
    6:14.094    95768     N    0    1    0
    6:14.590    95895     N    0    1    0
    6:14.988    95997     N    0    1    0
    6:15.570    96146     N    0    1    0
    6:16.059    96271     N    0    1    0
    6:16.547    96396     N    0    1    0
    6:17.020    96517     N    0    1    0
    6:17.512    96643     N    0    1    0
    6:17.992    96766     N    0    1    0
    6:18.484    96892     N    0    1    0
    6:18.973    97017     N    0    1    0
    6:19.469    97144     N    0    1    0
    6:19.957    97269     N    0    1    0
    6:20.449    97395     N    0    1    0
    6:20.934    97519     N    0    1    0
    6:21.426    97645     N    0    1    0
    6:21.906    97768     N    0    1    0
    6:22.391    97892     N    0    1    0
    6:22.879    98017     N    0    1    0
    6:23.379    98145     N    0    1    0
    6:23.859    98268     N    0    1    0
    6:24.359    98396     N    0    1    0
    6:24.855    98523     N    0    1    0
    6:25.344    98648     N    0    1    0
    6:25.840    98775     N    0    1    0
    6:26.332    98901     N    0    1    0
    6:26.824    99027     N    0    1    0
    6:27.313    99152     N    0    1    0
    6:27.816    99281     N    0    1    0
    6:28.313    99408     N    0    1    0
    6:28.813    99536     N    0    1    0
    6:29.301    99661     N    0    1    0
    6:29.809    99791     N    0    1    0
    6:30.301    99917     N    0    1    0
    6:30.805   100046     N    0    1    0
    6:31.293   100171     N    0    1    0
    6:31.797   100300     N    0    1    0
    6:32.289   100426     N    0    1    0
    6:32.793   100555     N    0    1    0
    6:33.293   100683     N    0    1    0
    6:33.801   100813     N    0    1    0
    6:34.309   100943     N    0    1    0
    6:34.801   101069     N    0    1    0
    6:35.316   101201     N    0    1    0
    6:35.824   101331     N    0    1    0
    6:36.332   101461     N    0    1    0
