      Time   Sample #  Type  Sub Chan  Num	Aux
    1:43.906    26600     N    0    1    0
    1:44.684    26799     N    0    1    0
    1:45.461    26998     N    0    1    0
    1:46.238    27197     N    0    1    0
    1:46.895    27365     N    0    1    0
    1:47.777    27591     N    0    1    0
    1:48.527    27783     N    0    1    0
    1:49.230    27963     N    0    1    0
    1:49.934    28143     N    0    1    0
    1:50.648    28326     N    0    1    0
    1:51.340    28503     N    0    1    0
    1:52.066    28689     N    0    1    0
    1:52.770    28869     N    0    1    0
    1:53.492    29054     N    0    1    0
    1:54.211    29238     N    0    1    0
    1:54.953    29428     N    0    1    0
    1:55.672    29612     N    0    1    0
    1:56.402    29799     N    0    1    0
    1:57.121    29983     N    0    1    0
    1:57.855    30171     N    0    1    0
    1:58.555    30350     N    0    1    0
    1:59.270    30533     N    0    1    0
    1:59.969    30712     N    0    1    0
    2:00.680    30894     N    0    1    0
    2:01.387    31075     N    0    1    0
    2:02.109    31260     N    0    1    0
    2:02.813    31440     N    0    1    0
    2:03.504    31617     N    0    1    0
    2:04.199    31795     N    0    1    0
    2:04.875    31968     N    0    1    0
    2:05.563    32144     N    0    1    0
    2:06.270    32325     N    0    1    0
    2:06.984    32508     N    0    1    0
    2:07.730    32699     N    0    1    0
    2:08.434    32879     N    0    1    0
    2:09.164    33066     N    0    1    0
    2:09.871    33247     N    0    1    0
    2:10.598    33433     N    0    1    0
    2:11.297    33612     N    0    1    0
    2:12.023    33798     N    0    1    0
    2:12.742    33982     N    0    1    0
    2:13.492    34174     N    0    1    0
    2:14.230    34363     N    0    1    0
    2:15.016    34564     N    0    1    0
    2:15.813    34768     N    0    1    0
    2:16.605    34971     N    0    1    0
    2:17.359    35164     N    0    1    0
    2:18.113    35357     N    0    1    0
    2:18.902    35559     N    0    1    0
    2:19.656    35752     N    0    1    0
    2:20.359    35932     N    0    1    0
    2:21.086    36118     N    0    1    0
    2:21.813    36304     N    0    1    0
    2:22.523    36486     N    0    1    0
    2:23.277    36679     N    0    1    0
    2:24.000    36864     N    0    1    0
    2:24.758    37058     N    0    1    0
    2:25.535    37257     N    0    1    0
    2:26.293    37451     N    0    1    0
    2:27.070    37650     N    0    1    0
    2:27.852    37850     N    0    1    0
    2:28.633    38050     N    0    1    0
    2:29.371    38239     N    0    1    0
    2:30.098    38425     N    0    1    0
    2:30.809    38607     N    0    1    0
    2:31.512    38787     N    0    1    0
    2:32.230    38971     N    0    1    0
    2:32.977    39162     N    0    1    0
    2:33.734    39356     N    0    1    0
    2:34.500    39552     N    0    1    0
    2:35.293    39755     N    0    1    0
    2:36.078    39956     N    0    1    0
    2:36.824    40147     N    0    1    0
    2:37.586    40342     N    0    1    0
    2:38.309    40527     N    0    1    0
    2:39.035    40713     N    0    1    0
    2:39.793    40907     N    0    1    0
    2:40.547    41100     N    0    1    0
    2:41.309    41295     N    0    1    0
    2:42.082    41493     N    0    1    0
    2:42.332    41557     N    0    1    0
    2:42.844    41688     N    0    1    0
    2:43.574    41875     N    0    1    0
    2:44.293    42059     N    0    1    0
    2:44.988    42237     N    0    1    0
    2:45.711    42422     N    0    1    0
    2:46.426    42605     N    0    1    0
    2:47.121    42783     N    0    1    0
    2:47.809    42959     N    0    1    0
    2:48.516    43140     N    0    1    0
    2:49.238    43325     N    0    1    0
    2:49.930    43502     N    0    1    0
    2:50.629    43681     N    0    1    0
    2:51.336    43862     N    0    1    0
    2:52.047    44044     N    0    1    0
    2:52.762    44227     N    0    1    0
    2:53.480    44411     N    0    1    0
    2:54.211    44598     N    0    1    0
    2:54.965    44791     N    0    1    0
    2:55.711    44982     N    0    1    0
    2:56.465    45175     N    0    1    0
    2:56.859    45276     N    0    1    0
    2:57.227    45370     N    0    1    0
    2:57.926    45549     N    0    1    0
    2:58.645    45733     N    0    1    0
    2:59.355    45915     N    0    1    0
    3:00.031    46088     N    0    1    0
    3:00.746    46271     N    0    1    0
    3:01.426    46445     N    0    1    0
    3:02.129    46625     N    0    1    0
    3:02.828    46804     N    0    1    0
    3:03.406    46952     N    0    1    0
    3:04.324    47187     N    0    1    0
    3:05.086    47382     N    0    1    0
    3:05.730    47547     N    0    1    0
    3:06.238    47677     N    0    1    0
    3:06.645    47781     N    0    1    0
    3:07.402    47975     N    0    1    0
    3:08.133    48162     N    0    1    0
    3:08.820    48338     N    0    1    0
    3:09.527    48519     N    0    1    0
    3:10.195    48690     N    0    1    0
    3:10.848    48857     N    0    1    0
    3:11.535    49033     N    0    1    0
    3:12.242    49214     N    0    1    0
    3:12.969    49400     N    0    1    0
    3:13.664    49578     N    0    1    0
    3:14.375    49760     N    0    1    0
    3:15.121    49951     N    0    1    0
    3:15.852    50138     N    0    1    0
    3:16.582    50325     N    0    1    0
    3:17.301    50509     N    0    1    0
    3:17.996    50687     N    0    1    0
    3:18.715    50871     N    0    1    0
    3:19.402    51047     N    0    1    0
    3:20.109    51228     N    0    1    0
    3:20.801    51405     N    0    1    0
    3:21.504    51585     N    0    1    0
    3:22.215    51767     N    0    1    0
    3:22.930    51950     N    0    1    0
    3:23.652    52135     N    0    1    0
    3:24.363    52317     N    0    1    0
    3:25.094    52504     N    0    1    0
    3:25.848    52697     N    0    1    0
    3:26.590    52887     N    0    1    0
    3:27.293    53067     N    0    1    0
    3:28.039    53258     N    0    1    0
    3:28.789    53450     N    0    1    0
    3:29.504    53633     N    0    1    0
    3:30.258    53826     N    0    1    0
    3:31.000    54016     N    0    1    0
    3:31.707    54197     N    0    1    0
    3:32.449    54387     N    0    1    0
    3:33.168    54571     N    0    1    0
    3:33.918    54763     N    0    1    0
    3:34.668    54955     N    0    1    0
    3:35.402    55143     N    0    1    0
    3:36.125    55328     N    0    1    0
    3:36.863    55517     N    0    1    0
    3:37.613    55709     N    0    1    0
    3:38.367    55902     N    0    1    0
    3:39.137    56099     N    0    1    0
    3:39.898    56294     N    0    1    0
    3:40.648    56486     N    0    1    0
    3:41.398    56678     N    0    1    0
    3:42.105    56859     N    0    1    0
    3:42.813    57040     N    0    1    0
    3:43.500    57216     N    0    1    0
    3:43.949    57331     N    0    1    0
    3:44.855    57563     N    0    1    0
    3:45.512    57731     N    0    1    0
    3:46.180    57902     N    0    1    0
    3:46.836    58070     N    0    1    0
    3:47.480    58235     N    0    1    0
    3:47.926    58349     N    0    1    0
    3:48.297    58444     N    0    1    0
    3:48.832    58581     N    0    1    0
    3:49.512    58755     N    0    1    0
    3:50.207    58933     N    0    1    0
    3:50.914    59114     N    0    1    0
    3:51.602    59290     N    0    1    0
    3:52.316    59473     N    0    1    0
    3:53.016    59652     N    0    1    0
    3:53.699    59827     N    0    1    0
    3:54.344    59992     N    0    1    0
    3:55.016    60164     N    0    1    0
    3:55.680    60334     N    0    1    0
    3:56.348    60505     N    0    1    0
    3:57.027    60679     N    0    1    0
    3:57.711    60854     N    0    1    0
    3:58.391    61028     N    0    1    0
    3:59.102    61210     N    0    1    0
    3:59.816    61393     N    0    1    0
    4:00.504    61569     N    0    1    0
    4:01.238    61757     N    0    1    0
    4:01.949    61939     N    0    1    0
    4:02.660    62121     N    0    1    0
    4:03.410    62313     N    0    1    0
    4:04.148    62502     N    0    1    0
    4:04.871    62687     N    0    1    0
    4:05.637    62883     N    0    1    0
    4:06.398    63078     N    0    1    0
    4:07.113    63261     N    0    1    0
    4:07.859    63452     N    0    1    0
    4:08.605    63643     N    0    1    0
    4:09.332    63829     N    0    1    0
    4:10.047    64012     N    0    1    0
    4:10.680    64174     N    0    1    0
    4:11.496    64383     N    0    1    0
    4:12.246    64575     N    0    1    0
    4:12.949    64755     N    0    1    0
    4:13.793    64971     N    0    1    0
    4:14.590    65175     N    0    1    0
    4:15.344    65368     N    0    1    0
    4:16.102    65562     N    0    1    0
    4:16.828    65748     N    0    1    0
    4:17.566    65937     N    0    1    0
    4:18.266    66116     N    0    1    0
    4:18.984    66300     N    0    1    0
    4:19.719    66488     N    0    1    0
    4:20.422    66668     N    0    1    0
    4:21.137    66851     N    0    1    0
    4:21.855    67035     N    0    1    0
    4:22.547    67212     N    0    1    0
    4:23.277    67399     N    0    1    0
    4:23.957    67573     N    0    1    0
    4:24.672    67756     N    0    1    0
    4:25.387    67939     N    0    1    0
    4:26.094    68120     N    0    1    0
    4:26.773    68294     N    0    1    0
    4:27.480    68475     N    0    1    0
    4:28.172    68652     N    0    1    0
    4:28.840    68823     N    0    1    0
    4:29.516    68996     N    0    1    0
    4:30.230    69179     N    0    1    0
    4:30.914    69354     N    0    1    0
    4:31.641    69540     N    0    1    0
    4:32.371    69727     N    0    1    0
    4:33.125    69920     N    0    1    0
    4:33.836    70102     N    0    1    0
    4:34.559    70287     N    0    1    0
    4:35.297    70476     N    0    1    0
    4:35.992    70654     N    0    1    0
    4:36.695    70834     N    0    1    0
    4:37.410    71017     N    0    1    0
    4:38.102    71194     N    0    1    0
    4:38.805    71374     N    0    1    0
    4:39.484    71548     N    0    1    0
    4:40.160    71721     N    0    1    0
    4:40.855    71899     N    0    1    0
    4:41.531    72072     N    0    1    0
    4:42.211    72246     N    0    1    0
    4:42.914    72426     N    0    1    0
    4:43.598    72601     N    0    1    0
    4:44.293    72779     N    0    1    0
    4:45.000    72960     N    0    1    0
    4:45.703    73140     N    0    1    0
    4:46.430    73326     N    0    1    0
    4:47.164    73514     N    0    1    0
    4:47.887    73699     N    0    1    0
    4:48.578    73876     N    0    1    0
    4:49.250    74048     N    0    1    0
    4:49.941    74225     N    0    1    0
    4:50.594    74392     N    0    1    0
    4:51.266    74564     N    0    1    0
    4:51.953    74740     N    0    1    0
    4:52.668    74923     N    0    1    0
    4:53.383    75106     N    0    1    0
    4:54.098    75289     N    0    1    0
    4:54.813    75472     N    0    1    0
    4:55.547    75660     N    0    1    0
    4:56.230    75835     N    0    1    0
    4:56.953    76020     N    0    1    0
    4:57.645    76197     N    0    1    0
    4:58.336    76374     N    0    1    0
    4:59.035    76553     N    0    1    0
    4:59.734    76732     N    0    1    0
    5:00.418    76907     N    0    1    0
    5:01.125    77088     N    0    1    0
    5:01.813    77264     N    0    1    0
    5:02.512    77443     N    0    1    0
    5:03.230    77627     N    0    1    0
    5:03.938    77808     N    0    1    0
    5:04.637    77987     N    0    1    0
    5:05.375    78176     N    0    1    0
    5:06.109    78364     N    0    1    0
    5:06.816    78545     N    0    1    0
    5:07.500    78720     N    0    1    0
    5:08.195    78898     N    0    1    0
    5:08.852    79066     N    0    1    0
    5:09.508    79234     N    0    1    0
    5:10.172    79404     N    0    1    0
    5:10.848    79577     N    0    1    0
    5:11.508    79746     N    0    1    0
    5:12.207    79925     N    0    1    0
    5:12.875    80096     N    0    1    0
    5:13.574    80275     N    0    1    0
    5:14.285    80457     N    0    1    0
    5:14.980    80635     N    0    1    0
    5:15.695    80818     N    0    1    0
    5:16.426    81005     N    0    1    0
    5:17.148    81190     N    0    1    0
    5:17.926    81389     N    0    1    0
    5:18.691    81585     N    0    1    0
    5:19.430    81774     N    0    1    0
    5:20.203    81972     N    0    1    0
    5:20.961    82166     N    0    1    0
    5:21.680    82350     N    0    1    0
    5:22.426    82541     N    0    1    0
    5:23.160    82729     N    0    1    0
    5:23.871    82911     N    0    1    0
    5:24.609    83100     N    0    1    0
    5:25.332    83285     N    0    1    0
    5:26.063    83472     N    0    1    0
    5:26.809    83663     N    0    1    0
    5:27.531    83848     N    0    1    0
    5:28.254    84033     N    0    1    0
    5:28.992    84222     N    0    1    0
    5:29.703    84404     N    0    1    0
    5:30.406    84584     N    0    1    0
    5:31.129    84769     N    0    1    0
    5:31.848    84953     N    0    1    0
    5:32.535    85129     N    0    1    0
    5:33.238    85309     N    0    1    0
    5:33.938    85488     N    0    1    0
    5:34.641    85668     N    0    1    0
    5:35.348    85849     N    0    1    0
    5:36.063    86032     N    0    1    0
    5:36.805    86222     N    0    1    0
    5:37.680    86446     N    0    1    0
    5:38.207    86581     N    0    1    0
    5:38.902    86759     N    0    1    0
    5:39.582    86933     N    0    1    0
    5:40.270    87109     N    0    1    0
    5:40.941    87281     N    0    1    0
    5:41.637    87459     N    0    1    0
    5:42.297    87628     N    0    1    0
    5:42.934    87791     N    0    1    0
    5:43.570    87954     N    0    1    0
    5:44.219    88120     N    0    1    0
    5:44.891    88292     N    0    1    0
    5:45.570    88466     N    0    1    0
    5:46.227    88634     N    0    1    0
    5:46.914    88810     N    0    1    0
    5:47.613    88989     N    0    1    0
    5:48.156    89128     N    0    1    0
    5:49.070    89362     N    0    1    0
    5:49.684    89519     N    0    1    0
    5:50.531    89736     N    0    1    0
    5:51.242    89918     N    0    1    0
    5:51.918    90091     N    0    1    0
    5:52.578    90260     N    0    1    0
    5:53.234    90428     N    0    1    0
    5:53.895    90597     N    0    1    0
    5:54.578    90772     N    0    1    0
    5:55.266    90948     N    0    1    0
    5:55.953    91124     N    0    1    0
    5:56.648    91302     N    0    1    0
    5:57.340    91479     N    0    1    0
    5:58.023    91654     N    0    1    0
    5:58.680    91822     N    0    1    0
    5:59.340    91991     N    0    1    0
    5:59.996    92159     N    0    1    0
    6:00.664    92330     N    0    1    0
    6:01.336    92502     N    0    1    0
    6:01.992    92670     N    0    1    0
    6:02.676    92845     N    0    1    0
    6:03.340    93015     N    0    1    0
    6:04.043    93195     N    0    1    0
    6:04.734    93372     N    0    1    0
    6:05.426    93549     N    0    1    0
    6:06.098    93721     N    0    1    0
    6:06.777    93895     N    0    1    0
    6:07.430    94062     N    0    1    0
    6:08.063    94224     N    0    1    0
    6:08.695    94386     N    0    1    0
    6:09.316    94545     N    0    1    0
    6:09.977    94714     N    0    1    0
    6:10.660    94889     N    0    1    0
    6:11.051    94989     N    0    1    0
    6:11.359    95068     N    0    1    0
    6:12.059    95247     N    0    1    0
    6:12.762    95427     N    0    1    0
    6:13.430    95598     N    0    1    0
    6:14.102    95770     N    0    1    0
    6:14.758    95938     N    0    1    0
    6:15.445    96114     N    0    1    0
    6:16.117    96286     N    0    1    0
    6:16.813    96464     N    0    1    0
    6:17.484    96636     N    0    1    0
    6:18.129    96801     N    0    1    0
    6:18.781    96968     N    0    1    0
    6:19.457    97141     N    0    1    0
    6:20.113    97309     N    0    1    0
    6:20.805    97486     N    0    1    0
    6:21.496    97663     N    0    1    0
    6:22.176    97837     N    0    1    0
    6:22.840    98007     N    0    1    0
    6:23.551    98189     N    0    1    0
    6:24.227    98362     N    0    1    0
    6:24.957    98549     N    0    1    0
    6:25.645    98725     N    0    1    0
    6:26.336    98902     N    0    1    0
    6:26.969    99064     N    0    1    0
    6:27.625    99232     N    0    1    0
    6:28.277    99399     N    0    1    0
    6:28.930    99566     N    0    1    0
    6:29.590    99735     N    0    1    0
    6:30.289    99914     N    0    1    0
    6:30.969   100088     N    0    1    0
    6:31.656   100264     N    0    1    0
    6:32.355   100443     N    0    1    0
    6:33.059   100623     N    0    1    0
    6:33.730   100795     N    0    1    0
    6:34.414   100970     N    0    1    0
    6:35.109   101148     N    0    1    0
    6:35.816   101329     N    0    1    0
    6:36.480   101499     N    0    1    0
    6:37.176   101677     N    0    1    0
    6:37.875   101856     N    0    1    0
    6:38.594   102040     N    0    1    0
