      Time   Sample #  Type  Sub Chan  Num	Aux
    2:35.195    39730     N    0    1    0
    2:36.320    40018     N    0    1    0
    2:37.512    40323     N    0    1    0
    2:38.703    40628     N    0    1    0
    2:39.945    40946     N    0    1    0
    2:41.031    41224     N    0    1    0
    2:42.117    41502     N    0    1    0
    2:43.215    41783     N    0    1    0
    2:44.281    42056     N    0    1    0
    2:45.492    42366     N    0    1    0
    2:46.582    42645     N    0    1    0
    2:47.648    42918     N    0    1    0
    2:48.633    43170     N    0    1    0
    2:49.656    43432     N    0    1    0
    2:50.770    43717     N    0    1    0
    2:51.840    43991     N    0    1    0
    2:52.988    44285     N    0    1    0
    2:53.637    44451     N    0    1    0
    2:54.102    44570     N    0    1    0
    2:55.168    44843     N    0    1    0
    2:56.266    45124     N    0    1    0
    2:57.316    45393     N    0    1    0
    2:58.395    45669     N    0    1    0
    2:59.473    45945     N    0    1    0
    3:00.520    46213     N    0    1    0
    3:01.625    46496     N    0    1    0
    3:02.648    46758     N    0    1    0
    3:03.277    46919     N    0    1    0
    3:03.762    47043     N    0    1    0
    3:04.824    47315     N    0    1    0
    3:05.688    47536     N    0    1    0
    3:06.500    47744     N    0    1    0
    3:07.043    47883     N    0    1    0
    3:08.066    48145     N    0    1    0
    3:09.176    48429     N    0    1    0
    3:10.230    48699     N    0    1    0
    3:11.336    48982     N    0    1    0
    3:12.469    49272     N    0    1    0
    3:13.664    49578     N    0    1    0
    3:14.785    49865     N    0    1    0
    3:15.836    50134     N    0    1    0
    3:16.863    50397     N    0    1    0
    3:17.867    50654     N    0    1    0
    3:19.016    50948     N    0    1    0
    3:20.098    51225     N    0    1    0
    3:21.227    51514     N    0    1    0
    3:22.309    51791     N    0    1    0
    3:23.387    52067     N    0    1    0
    3:24.473    52345     N    0    1    0
    3:25.461    52598     N    0    1    0
    3:26.516    52868     N    0    1    0
    3:27.578    53140     N    0    1    0
    3:28.586    53398     N    0    1    0
    3:29.637    53667     N    0    1    0
    3:30.609    53916     N    0    1    0
    3:31.660    54185     N    0    1    0
    3:32.770    54469     N    0    1    0
    3:33.777    54727     N    0    1    0
    3:34.848    55001     N    0    1    0
    3:35.855    55259     N    0    1    0
    3:36.926    55533     N    0    1    0
    3:38.016    55812     N    0    1    0
    3:39.086    56086     N    0    1    0
    3:40.199    56371     N    0    1    0
    3:41.238    56637     N    0    1    0
    3:42.297    56908     N    0    1    0
    3:43.352    57178     N    0    1    0
    3:44.316    57425     N    0    1    0
    3:45.375    57696     N    0    1    0
    3:46.457    57973     N    0    1    0
    3:47.496    58239     N    0    1    0
    3:48.637    58531     N    0    1    0
    3:49.770    58821     N    0    1    0
    3:50.848    59097     N    0    1    0
    3:51.926    59373     N    0    1    0
    3:52.934    59631     N    0    1    0
    3:54.063    59920     N    0    1    0
    3:55.180    60206     N    0    1    0
    3:56.160    60457     N    0    1    0
    3:57.152    60711     N    0    1    0
    3:58.129    60961     N    0    1    0
    3:59.090    61207     N    0    1    0
    4:00.230    61499     N    0    1    0
    4:01.375    61792     N    0    1    0
    4:02.613    62109     N    0    1    0
    4:03.734    62396     N    0    1    0
    4:04.824    62675     N    0    1    0
    4:05.855    62939     N    0    1    0
    4:06.828    63188     N    0    1    0
    4:07.875    63456     N    0    1    0
    4:08.879    63713     N    0    1    0
    4:09.926    63981     N    0    1    0
    4:10.949    64243     N    0    1    0
    4:11.953    64500     N    0    1    0
    4:13.125    64800     N    0    1    0
    4:14.199    65075     N    0    1    0
    4:15.273    65350     N    0    1    0
    4:16.133    65570     N    0    1    0
    4:17.262    65859     N    0    1    0
    4:18.297    66124     N    0    1    0
    4:19.344    66392     N    0    1    0
    4:20.477    66682     N    0    1    0
    4:21.254    66881     N    0    1    0
    4:22.199    67123     N    0    1    0
    4:22.680    67246     N    0    1    0
    4:23.707    67509     N    0    1    0
    4:24.660    67753     N    0    1    0
    4:25.660    68009     N    0    1    0
    4:26.266    68164     N    0    1    0
    4:27.496    68479     N    0    1    0
    4:28.957    68853     N    0    1    0
    4:30.156    69160     N    0    1    0
    4:31.328    69460     N    0    1    0
    4:32.352    69722     N    0    1    0
    4:33.344    69976     N    0    1    0
    4:34.254    70209     N    0    1    0
    4:35.172    70444     N    0    1    0
    4:36.496    70783     N    0    1    0
    4:37.625    71072     N    0    1    0
    4:38.707    71349     N    0    1    0
    4:39.746    71615     N    0    1    0
    4:40.777    71879     N    0    1    0
    4:41.945    72178     N    0    1    0
    4:43.016    72452     N    0    1    0
    4:44.098    72729     N    0    1    0
    4:45.129    72993     N    0    1    0
    4:46.105    73243     N    0    1    0
    4:47.137    73507     N    0    1    0
    4:48.137    73763     N    0    1    0
    4:49.316    74065     N    0    1    0
    4:50.441    74353     N    0    1    0
    4:51.520    74629     N    0    1    0
    4:52.621    74911     N    0    1    0
    4:53.613    75165     N    0    1    0
    4:54.629    75425     N    0    1    0
    4:55.637    75683     N    0    1    0
    4:56.625    75936     N    0    1    0
    4:57.773    76230     N    0    1    0
    4:58.926    76525     N    0    1    0
    5:00.117    76830     N    0    1    0
    5:01.234    77116     N    0    1    0
    5:02.293    77387     N    0    1    0
    5:03.320    77650     N    0    1    0
    5:04.262    77891     N    0    1    0
    5:05.215    78135     N    0    1    0
    5:06.313    78416     N    0    1    0
    5:07.434    78703     N    0    1    0
    5:08.664    79018     N    0    1    0
    5:09.750    79296     N    0    1    0
    5:10.758    79554     N    0    1    0
    5:11.711    79798     N    0    1    0
    5:12.809    80079     N    0    1    0
    5:13.840    80343     N    0    1    0
    5:14.852    80602     N    0    1    0
    5:15.926    80877     N    0    1    0
    5:16.914    81130     N    0    1    0
    5:17.938    81392     N    0    1    0
    5:19.027    81671     N    0    1    0
    5:20.039    81930     N    0    1    0
    5:21.328    82260     N    0    1    0
    5:22.434    82543     N    0    1    0
    5:23.527    82823     N    0    1    0
    5:24.539    83082     N    0    1    0
    5:25.523    83334     N    0    1    0
    5:26.738    83645     N    0    1    0
    5:27.906    83944     N    0    1    0
    5:29.113    84253     N    0    1    0
    5:30.172    84524     N    0    1    0
    5:31.281    84808     N    0    1    0
    5:32.293    85067     N    0    1    0
    5:33.250    85312     N    0    1    0
    5:34.277    85575     N    0    1    0
    5:35.266    85828     N    0    1    0
    5:36.246    86079     N    0    1    0
    5:37.297    86348     N    0    1    0
    5:38.387    86627     N    0    1    0
    5:39.414    86890     N    0    1    0
    5:40.457    87157     N    0    1    0
    5:41.512    87427     N    0    1    0
    5:42.492    87678     N    0    1    0
    5:43.496    87935     N    0    1    0
    5:44.508    88194     N    0    1    0
    5:45.449    88435     N    0    1    0
    5:46.426    88685     N    0    1    0
    5:47.402    88935     N    0    1    0
    5:48.402    89191     N    0    1    0
    5:49.449    89459     N    0    1    0
    5:50.441    89713     N    0    1    0
    5:51.449    89971     N    0    1    0
    5:52.371    90207     N    0    1    0
    5:53.223    90425     N    0    1    0
    5:54.105    90651     N    0    1    0
    5:55.055    90894     N    0    1    0
    5:56.059    91151     N    0    1    0
    5:56.996    91391     N    0    1    0
    5:57.996    91647     N    0    1    0
    5:58.957    91893     N    0    1    0
    5:59.852    92122     N    0    1    0
    6:00.777    92359     N    0    1    0
    6:01.766    92612     N    0    1    0
    6:02.723    92857     N    0    1    0
    6:03.879    93153     N    0    1    0
    6:04.844    93400     N    0    1    0
    6:05.863    93661     N    0    1    0
    6:06.816    93905     N    0    1    0
    6:07.777    94151     N    0    1    0
    6:08.813    94416     N    0    1    0
    6:09.797    94668     N    0    1    0
    6:10.863    94941     N    0    1    0
    6:11.855    95195     N    0    1    0
    6:12.836    95446     N    0    1    0
    6:13.770    95685     N    0    1    0
    6:14.645    95909     N    0    1    0
    6:15.473    96121     N    0    1    0
    6:16.367    96350     N    0    1    0
    6:17.586    96662     N    0    1    0
    6:18.723    96953     N    0    1    0
    6:19.832    97237     N    0    1    0
    6:20.801    97485     N    0    1    0
    6:21.828    97748     N    0    1    0
    6:22.789    97994     N    0    1    0
    6:23.824    98259     N    0    1    0
    6:25.020    98565     N    0    1    0
    6:26.086    98838     N    0    1    0
    6:27.145    99109     N    0    1    0
    6:28.113    99357     N    0    1    0
    6:29.176    99629     N    0    1    0
    6:30.238    99901     N    0    1    0
    6:31.246   100159     N    0    1    0
    6:32.328   100436     N    0    1    0
    6:33.363   100701     N    0    1    0
    6:34.398   100966     N    0    1    0
    6:35.473   101241     N    0    1    0
    6:36.512   101507     N    0    1    0
    6:37.617   101790     N    0    1    0
    6:38.641   102052     N    0    1    0
    6:39.695   102322     N    0    1    0
    6:40.746   102591     N    0    1    0
    6:41.727   102842     N    0    1    0
    6:42.734   103100     N    0    1    0
    6:43.738   103357     N    0    1    0
    6:44.781   103624     N    0    1    0
    6:45.875   103904     N    0    1    0
    6:46.879   104161     N    0    1    0
    6:47.938   104432     N    0    1    0
    6:48.945   104690     N    0    1    0
    6:50.004   104961     N    0    1    0
    6:51.098   105241     N    0    1    0
    6:52.105   105499     N    0    1    0
    6:53.199   105779     N    0    1    0
    6:54.227   106042     N    0    1    0
    6:55.359   106332     N    0    1    0
    6:56.438   106608     N    0    1    0
    6:57.453   106868     N    0    1    0
    6:58.500   107136     N    0    1    0
    6:59.484   107388     N    0    1    0
    7:00.496   107647     N    0    1    0
    7:01.496   107903     N    0    1    0
    7:02.469   108152     N    0    1    0
    7:03.586   108438     N    0    1    0
    7:04.633   108706     N    0    1    0
    7:05.730   108987     N    0    1    0
    7:06.852   109274     N    0    1    0
    7:07.871   109535     N    0    1    0
    7:08.980   109819     N    0    1    0
    7:10.039   110090     N    0    1    0
    7:11.090   110359     N    0    1    0
    7:12.234   110652     N    0    1    0
    7:13.266   110916     N    0    1    0
    7:14.367   111198     N    0    1    0
    7:15.316   111441     N    0    1    0
    7:16.195   111666     N    0    1    0
    7:17.391   111972     N    0    1    0
    7:18.551   112269     N    0    1    0
    7:19.645   112549     N    0    1    0
    7:20.582   112789     N    0    1    0
    7:21.484   113020     N    0    1    0
    7:22.406   113256     N    0    1    0
    7:23.508   113538     N    0    1    0
    7:24.645   113829     N    0    1    0
    7:25.594   114072     N    0    1    0
    7:26.566   114321     N    0    1    0
    7:27.473   114553     N    0    1    0
    7:28.402   114791     N    0    1    0
    7:29.410   115049     N    0    1    0
    7:30.539   115338     N    0    1    0
    7:31.496   115583     N    0    1    0
    7:32.434   115823     N    0    1    0
    7:33.398   116070     N    0    1    0
    7:34.375   116320     N    0    1    0
    7:35.414   116586     N    0    1    0
    7:36.359   116828     N    0    1    0
    7:37.313   117072     N    0    1    0
    7:38.281   117320     N    0    1    0
    7:39.277   117575     N    0    1    0
    7:40.328   117844     N    0    1    0
    7:41.340   118103     N    0    1    0
    7:42.453   118388     N    0    1    0
    7:43.480   118651     N    0    1    0
    7:44.523   118918     N    0    1    0
    7:45.559   119183     N    0    1    0
    7:46.590   119447     N    0    1    0
    7:47.621   119711     N    0    1    0
    7:48.590   119959     N    0    1    0
    7:49.637   120227     N    0    1    0
    7:50.746   120511     N    0    1    0
    7:51.789   120778     N    0    1    0
    7:52.910   121065     N    0    1    0
    7:53.996   121343     N    0    1    0
    7:55.066   121617     N    0    1    0
    7:56.145   121893     N    0    1    0
    7:57.125   122144     N    0    1    0
    7:58.160   122409     N    0    1    0
    7:59.227   122682     N    0    1    0
    8:00.242   122942     N    0    1    0
    8:01.395   123237     N    0    1    0
    8:02.461   123510     N    0    1    0
    8:03.535   123785     N    0    1    0
    8:04.613   124061     N    0    1    0
    8:05.566   124305     N    0    1    0
    8:06.613   124573     N    0    1    0
    8:07.641   124836     N    0    1    0
    8:08.625   125088     N    0    1    0
    8:09.727   125370     N    0    1    0
    8:10.738   125629     N    0    1    0
    8:11.852   125914     N    0    1    0
    8:12.898   126182     N    0    1    0
    8:13.938   126448     N    0    1    0
    8:14.977   126714     N    0    1    0
    8:15.930   126958     N    0    1    0
    8:16.879   127201     N    0    1    0
    8:17.914   127466     N    0    1    0
    8:19.008   127746     N    0    1    0
    8:20.129   128033     N    0    1    0
    8:21.293   128331     N    0    1    0
    8:22.348   128601     N    0    1    0
    8:23.434   128879     N    0    1    0
    8:24.461   129142     N    0    1    0
    8:25.434   129391     N    0    1    0
    8:26.441   129649     N    0    1    0
    8:27.395   129893     N    0    1    0
    8:28.500   130176     N    0    1    0
    8:29.688   130480     N    0    1    0
    8:30.809   130767     N    0    1    0
    8:31.926   131053     N    0    1    0
    8:32.930   131310     N    0    1    0
    8:33.977   131578     N    0    1    0
    8:35.031   131848     N    0    1    0
    8:36.012   132099     N    0    1    0
    8:37.055   132366     N    0    1    0
    8:38.125   132640     N    0    1    0
    8:39.148   132902     N    0    1    0
    8:40.234   133180     N    0    1    0
    8:41.270   133445     N    0    1    0
    8:42.301   133709     N    0    1    0
    8:43.363   133981     N    0    1    0
    8:44.367   134238     N    0    1    0
    8:45.430   134510     N    0    1    0
    8:46.465   134775     N    0    1    0
    8:47.457   135029     N    0    1    0
    8:48.547   135308     N    0    1    0
    8:49.586   135574     N    0    1    0
    8:50.652   135847     N    0    1    0
    8:51.789   136138     N    0    1    0
    8:52.828   136404     N    0    1    0
    8:53.930   136686     N    0    1    0
    8:54.926   136941     N    0    1    0
    8:55.969   137208     N    0    1    0
    8:57.121   137503     N    0    1    0
    8:58.215   137783     N    0    1    0
    8:59.313   138064     N    0    1    0
    9:00.328   138324     N    0    1    0
    9:01.352   138586     N    0    1    0
    9:02.430   138862     N    0    1    0
    9:03.480   139131     N    0    1    0
    9:04.805   139470     N    0    1    0
    9:05.941   139761     N    0    1    0
    9:07.074   140051     N    0    1    0
    9:08.105   140315     N    0    1    0
    9:09.051   140557     N    0    1    0
    9:09.957   140789     N    0    1    0
    9:10.977   141050     N    0    1    0
    9:12.246   141375     N    0    1    0
    9:13.297   141644     N    0    1    0
    9:14.223   141881     N    0    1    0
    9:15.168   142123     N    0    1    0
    9:16.074   142355     N    0    1    0
    9:17.066   142609     N    0    1    0
    9:18.102   142874     N    0    1    0
    9:19.074   143123     N    0    1    0
    9:20.102   143386     N    0    1    0
    9:21.082   143637     N    0    1    0
    9:22.012   143875     N    0    1    0
    9:22.961   144118     N    0    1    0
    9:23.926   144365     N    0    1    0
    9:24.848   144601     N    0    1    0
    9:25.793   144843     N    0    1    0
    9:26.762   145091     N    0    1    0
    9:27.781   145352     N    0    1    0
    9:28.965   145655     N    0    1    0
    9:29.930   145902     N    0    1    0
    9:30.914   146154     N    0    1    0
    9:31.875   146400     N    0    1    0
    9:32.875   146656     N    0    1    0
    9:34.238   147005     N    0    1    0
    9:35.297   147276     N    0    1    0
    9:36.316   147537     N    0    1    0
    9:37.313   147792     N    0    1    0
    9:38.301   148045     N    0    1    0
    9:39.316   148305     N    0    1    0
    9:40.297   148556     N    0    1    0
    9:41.332   148821     N    0    1    0
    9:42.359   149084     N    0    1    0
    9:43.387   149347     N    0    1    0
    9:44.422   149612     N    0    1    0
    9:45.438   149872     N    0    1    0
    9:46.480   150139     N    0    1    0
    9:47.582   150421     N    0    1    0
