      Time   Sample #  Type  Sub Chan  Num	Aux
    1:22.082    21013     N    0    1    0
    1:22.609    21148     N    0    1    0
    1:23.125    21280     N    0    1    0
    1:23.637    21411     N    0    1    0
    1:24.160    21545     N    0    1    0
    1:24.664    21674     N    0    1    0
    1:25.172    21804     N    0    1    0
    1:25.680    21934     N    0    1    0
    1:26.188    22064     N    0    1    0
    1:26.684    22191     N    0    1    0
    1:27.195    22322     N    0    1    0
    1:27.707    22453     N    0    1    0
    1:28.223    22585     N    0    1    0
    1:28.730    22715     N    0    1    0
    1:29.250    22848     N    0    1    0
    1:29.785    22985     N    0    1    0
    1:30.316    23121     N    0    1    0
    1:30.836    23254     N    0    1    0
    1:31.363    23389     N    0    1    0
    1:31.895    23525     N    0    1    0
    1:32.430    23662     N    0    1    0
    1:32.953    23796     N    0    1    0
    1:33.480    23931     N    0    1    0
    1:34.008    24066     N    0    1    0
    1:34.527    24199     N    0    1    0
    1:35.051    24333     N    0    1    0
    1:35.570    24466     N    0    1    0
    1:36.086    24598     N    0    1    0
    1:36.609    24732     N    0    1    0
    1:37.137    24867     N    0    1    0
    1:37.664    25002     N    0    1    0
    1:38.188    25136     N    0    1    0
    1:38.715    25271     N    0    1    0
    1:39.250    25408     N    0    1    0
    1:39.793    25547     N    0    1    0
    1:40.324    25683     N    0    1    0
    1:40.852    25818     N    0    1    0
    1:41.324    25939     N    0    1    0
    1:41.910    26089     N    0    1    0
    1:42.453    26228     N    0    1    0
    1:43.000    26368     N    0    1    0
    1:43.527    26503     N    0    1    0
    1:44.059    26639     N    0    1    0
    1:44.594    26776     N    0    1    0
    1:45.137    26915     N    0    1    0
    1:45.656    27048     N    0    1    0
    1:46.191    27185     N    0    1    0
    1:46.727    27322     N    0    1    0
    1:47.266    27460     N    0    1    0
    1:47.789    27594     N    0    1    0
    1:48.336    27734     N    0    1    0
    1:48.859    27868     N    0    1    0
    1:49.395    28005     N    0    1    0
    1:49.934    28143     N    0    1    0
    1:50.473    28281     N    0    1    0
    1:51.020    28421     N    0    1    0
    1:51.555    28558     N    0    1    0
    1:52.078    28692     N    0    1    0
    1:52.602    28826     N    0    1    0
    1:53.141    28964     N    0    1    0
    1:53.688    29104     N    0    1    0
    1:54.223    29241     N    0    1    0
    1:54.746    29375     N    0    1    0
    1:55.281    29512     N    0    1    0
    1:55.816    29649     N    0    1    0
    1:56.336    29782     N    0    1    0
    1:56.863    29917     N    0    1    0
    1:57.387    30051     N    0    1    0
    1:57.922    30188     N    0    1    0
    1:58.457    30325     N    0    1    0
    1:58.992    30462     N    0    1    0
    1:59.516    30596     N    0    1    0
    2:00.043    30731     N    0    1    0
    2:00.574    30867     N    0    1    0
    2:01.105    31003     N    0    1    0
    2:01.637    31139     N    0    1    0
    2:02.172    31276     N    0    1    0
    2:02.699    31411     N    0    1    0
    2:03.211    31542     N    0    1    0
    2:03.738    31677     N    0    1    0
    2:04.258    31810     N    0    1    0
    2:04.766    31940     N    0    1    0
    2:05.281    32072     N    0    1    0
    2:05.797    32204     N    0    1    0
    2:06.313    32336     N    0    1    0
    2:06.836    32470     N    0    1    0
    2:07.344    32600     N    0    1    0
    2:07.855    32731     N    0    1    0
    2:08.379    32865     N    0    1    0
    2:08.891    32996     N    0    1    0
    2:09.414    33130     N    0    1    0
    2:09.926    33261     N    0    1    0
    2:10.445    33394     N    0    1    0
    2:10.965    33527     N    0    1    0
    2:11.492    33662     N    0    1    0
    2:12.016    33796     N    0    1    0
    2:12.531    33928     N    0    1    0
    2:13.043    34059     N    0    1    0
    2:13.539    34186     N    0    1    0
    2:14.184    34351     N    0    1    0
    2:14.555    34446     N    0    1    0
    2:15.063    34576     N    0    1    0
    2:15.563    34704     N    0    1    0
    2:16.078    34836     N    0    1    0
    2:16.590    34967     N    0    1    0
    2:17.090    35095     N    0    1    0
    2:17.602    35226     N    0    1    0
    2:18.105    35355     N    0    1    0
    2:18.617    35486     N    0    1    0
    2:19.105    35611     N    0    1    0
    2:19.617    35742     N    0    1    0
    2:20.121    35871     N    0    1    0
    2:20.621    35999     N    0    1    0
    2:21.133    36130     N    0    1    0
    2:21.633    36258     N    0    1    0
    2:22.133    36386     N    0    1    0
    2:22.621    36511     N    0    1    0
    2:23.117    36638     N    0    1    0
    2:23.621    36767     N    0    1    0
    2:24.121    36895     N    0    1    0
    2:24.633    37026     N    0    1    0
    2:25.125    37152     N    0    1    0
    2:25.641    37284     N    0    1    0
    2:26.152    37415     N    0    1    0
    2:26.656    37544     N    0    1    0
    2:27.152    37671     N    0    1    0
    2:27.672    37804     N    0    1    0
    2:28.180    37934     N    0    1    0
    2:28.695    38066     N    0    1    0
    2:29.203    38196     N    0    1    0
    2:29.699    38323     N    0    1    0
    2:30.188    38448     N    0    1    0
    2:30.688    38576     N    0    1    0
    2:31.105    38683     N    0    1    0
    2:31.707    38837     N    0    1    0
    2:32.223    38969     N    0    1    0
    2:32.727    39098     N    0    1    0
    2:33.242    39230     N    0    1    0
    2:33.758    39362     N    0    1    0
    2:34.281    39496     N    0    1    0
    2:34.801    39629     N    0    1    0
    2:35.313    39760     N    0    1    0
    2:35.836    39894     N    0    1    0
    2:36.348    40025     N    0    1    0
    2:36.875    40160     N    0    1    0
    2:37.371    40287     N    0    1    0
    2:37.891    40420     N    0    1    0
    2:38.293    40523     N    0    1    0
    2:38.910    40681     N    0    1    0
    2:39.477    40826     N    0    1    0
    2:39.941    40945     N    0    1    0
    2:40.457    41077     N    0    1    0
    2:40.969    41208     N    0    1    0
    2:41.477    41338     N    0    1    0
    2:41.977    41466     N    0    1    0
    2:42.473    41593     N    0    1    0
    2:42.969    41720     N    0    1    0
    2:43.480    41851     N    0    1    0
    2:43.992    41982     N    0    1    0
    2:44.504    42113     N    0    1    0
    2:45.023    42246     N    0    1    0
    2:45.547    42380     N    0    1    0
    2:46.063    42512     N    0    1    0
    2:46.582    42645     N    0    1    0
    2:47.094    42776     N    0    1    0
    2:47.609    42908     N    0    1    0
    2:48.133    43042     N    0    1    0
    2:48.652    43175     N    0    1    0
    2:49.164    43306     N    0    1    0
    2:49.672    43436     N    0    1    0
    2:50.176    43565     N    0    1    0
    2:50.676    43693     N    0    1    0
    2:51.168    43819     N    0    1    0
    2:51.664    43946     N    0    1    0
    2:52.160    44073     N    0    1    0
    2:52.652    44199     N    0    1    0
    2:53.137    44323     N    0    1    0
    2:53.613    44445     N    0    1    0
    2:54.094    44568     N    0    1    0
    2:54.578    44692     N    0    1    0
    2:55.066    44817     N    0    1    0
    2:55.551    44941     N    0    1    0
    2:56.027    45063     N    0    1    0
    2:56.512    45187     N    0    1    0
    2:57.004    45313     N    0    1    0
    2:57.504    45441     N    0    1    0
    2:57.996    45567     N    0    1    0
    2:58.484    45692     N    0    1    0
    2:58.984    45820     N    0    1    0
    2:59.484    45948     N    0    1    0
    2:59.988    46077     N    0    1    0
    3:00.496    46207     N    0    1    0
    3:00.992    46334     N    0    1    0
    3:01.488    46461     N    0    1    0
    3:01.984    46588     N    0    1    0
    3:02.488    46717     N    0    1    0
    3:02.992    46846     N    0    1    0
    3:03.504    46977     N    0    1    0
    3:04.012    47107     N    0    1    0
    3:04.512    47235     N    0    1    0
    3:05.008    47362     N    0    1    0
    3:05.504    47489     N    0    1    0
    3:06.016    47620     N    0    1    0
    3:06.508    47746     N    0    1    0
    3:07.008    47874     N    0    1    0
    3:07.504    48001     N    0    1    0
    3:08.020    48133     N    0    1    0
    3:08.523    48262     N    0    1    0
    3:09.035    48393     N    0    1    0
    3:09.551    48525     N    0    1    0
    3:10.055    48654     N    0    1    0
    3:10.563    48784     N    0    1    0
    3:11.070    48914     N    0    1    0
    3:11.586    49046     N    0    1    0
    3:12.090    49175     N    0    1    0
    3:12.590    49303     N    0    1    0
    3:13.094    49432     N    0    1    0
    3:13.590    49559     N    0    1    0
    3:14.086    49686     N    0    1    0
    3:14.574    49811     N    0    1    0
    3:15.070    49938     N    0    1    0
    3:15.563    50064     N    0    1    0
    3:16.047    50188     N    0    1    0
    3:16.551    50317     N    0    1    0
    3:17.043    50443     N    0    1    0
    3:17.543    50571     N    0    1    0
    3:18.047    50700     N    0    1    0
    3:18.551    50829     N    0    1    0
    3:19.059    50959     N    0    1    0
    3:19.566    51089     N    0    1    0
    3:20.078    51220     N    0    1    0
    3:20.582    51349     N    0    1    0
    3:21.074    51475     N    0    1    0
    3:21.582    51605     N    0    1    0
    3:22.094    51736     N    0    1    0
    3:22.590    51863     N    0    1    0
    3:23.094    51992     N    0    1    0
    3:23.594    52120     N    0    1    0
    3:24.109    52252     N    0    1    0
    3:24.617    52382     N    0    1    0
    3:25.125    52512     N    0    1    0
    3:25.637    52643     N    0    1    0
    3:26.137    52771     N    0    1    0
    3:26.637    52899     N    0    1    0
    3:27.152    53031     N    0    1    0
    3:27.664    53162     N    0    1    0
    3:28.168    53291     N    0    1    0
    3:28.676    53421     N    0    1    0
    3:29.188    53552     N    0    1    0
    3:29.691    53681     N    0    1    0
    3:30.203    53812     N    0    1    0
    3:30.715    53943     N    0    1    0
    3:31.215    54071     N    0    1    0
    3:31.727    54202     N    0    1    0
    3:32.230    54331     N    0    1    0
    3:32.738    54461     N    0    1    0
    3:33.238    54589     N    0    1    0
    3:33.734    54716     N    0    1    0
    3:34.246    54847     N    0    1    0
    3:34.754    54977     N    0    1    0
    3:35.332    55125     N    0    1    0
    3:35.781    55240     N    0    1    0
    3:36.297    55372     N    0    1    0
    3:36.813    55504     N    0    1    0
    3:37.328    55636     N    0    1    0
    3:37.844    55768     N    0    1    0
    3:38.359    55900     N    0    1    0
    3:38.863    56029     N    0    1    0
    3:39.367    56158     N    0    1    0
    3:39.879    56289     N    0    1    0
    3:40.379    56417     N    0    1    0
    3:40.883    56546     N    0    1    0
    3:41.379    56673     N    0    1    0
    3:41.883    56802     N    0    1    0
    3:42.371    56927     N    0    1    0
    3:42.867    57054     N    0    1    0
    3:43.375    57184     N    0    1    0
    3:43.891    57316     N    0    1    0
    3:44.406    57448     N    0    1    0
    3:44.914    57578     N    0    1    0
    3:45.426    57709     N    0    1    0
    3:45.949    57843     N    0    1    0
    3:46.461    57974     N    0    1    0
    3:46.969    58104     N    0    1    0
    3:47.484    58236     N    0    1    0
    3:47.992    58366     N    0    1    0
    3:48.500    58496     N    0    1    0
    3:49.004    58625     N    0    1    0
    3:49.520    58757     N    0    1    0
    3:50.020    58885     N    0    1    0
    3:50.535    59017     N    0    1    0
    3:51.047    59148     N    0    1    0
    3:51.543    59275     N    0    1    0
    3:52.043    59403     N    0    1    0
    3:52.547    59532     N    0    1    0
    3:53.047    59660     N    0    1    0
    3:53.547    59788     N    0    1    0
    3:54.059    59919     N    0    1    0
    3:54.559    60047     N    0    1    0
    3:55.055    60174     N    0    1    0
    3:55.559    60303     N    0    1    0
    3:56.051    60429     N    0    1    0
    3:56.551    60557     N    0    1    0
    3:57.035    60681     N    0    1    0
    3:57.535    60809     N    0    1    0
    3:58.031    60936     N    0    1    0
    3:58.520    61061     N    0    1    0
    3:59.012    61187     N    0    1    0
    3:59.516    61316     N    0    1    0
    4:00.004    61441     N    0    1    0
    4:00.496    61567     N    0    1    0
    4:00.988    61693     N    0    1    0
    4:01.492    61822     N    0    1    0
    4:01.996    61951     N    0    1    0
    4:02.492    62078     N    0    1    0
    4:02.992    62206     N    0    1    0
    4:03.492    62334     N    0    1    0
    4:03.996    62463     N    0    1    0
    4:04.484    62588     N    0    1    0
    4:04.992    62718     N    0    1    0
    4:05.492    62846     N    0    1    0
    4:05.996    62975     N    0    1    0
    4:06.504    63105     N    0    1    0
    4:07.000    63232     N    0    1    0
    4:07.504    63361     N    0    1    0
    4:08.004    63489     N    0    1    0
    4:08.504    63617     N    0    1    0
    4:08.996    63743     N    0    1    0
    4:09.492    63870     N    0    1    0
    4:09.996    63999     N    0    1    0
    4:10.488    64125     N    0    1    0
    4:10.988    64253     N    0    1    0
    4:11.500    64384     N    0    1    0
    4:12.004    64513     N    0    1    0
    4:12.508    64642     N    0    1    0
    4:13.008    64770     N    0    1    0
    4:13.508    64898     N    0    1    0
    4:14.008    65026     N    0    1    0
    4:14.508    65154     N    0    1    0
    4:15.000    65280     N    0    1    0
    4:15.504    65409     N    0    1    0
    4:16.004    65537     N    0    1    0
    4:16.492    65662     N    0    1    0
    4:16.988    65789     N    0    1    0
    4:17.480    65915     N    0    1    0
    4:17.973    66041     N    0    1    0
    4:18.453    66164     N    0    1    0
    4:18.938    66288     N    0    1    0
    4:19.418    66411     N    0    1    0
    4:19.902    66535     N    0    1    0
    4:20.391    66660     N    0    1    0
    4:20.895    66789     N    0    1    0
    4:21.410    66921     N    0    1    0
    4:21.914    67050     N    0    1    0
    4:22.418    67179     N    0    1    0
    4:22.906    67304     N    0    1    0
    4:23.395    67429     N    0    1    0
    4:23.891    67556     N    0    1    0
    4:24.391    67684     N    0    1    0
    4:24.875    67808     N    0    1    0
    4:25.359    67932     N    0    1    0
    4:25.844    68056     N    0    1    0
    4:26.336    68182     N    0    1    0
    4:26.816    68305     N    0    1    0
    4:27.309    68431     N    0    1    0
    4:27.801    68557     N    0    1    0
    4:28.297    68684     N    0    1    0
    4:28.785    68809     N    0    1    0
    4:29.277    68935     N    0    1    0
    4:29.781    69064     N    0    1    0
    4:30.281    69192     N    0    1    0
    4:30.785    69321     N    0    1    0
    4:31.277    69447     N    0    1    0
    4:31.785    69577     N    0    1    0
    4:32.273    69702     N    0    1    0
    4:32.773    69830     N    0    1    0
    4:33.270    69957     N    0    1    0
    4:33.770    70085     N    0    1    0
    4:34.254    70209     N    0    1    0
    4:34.754    70337     N    0    1    0
    4:35.246    70463     N    0    1    0
    4:35.742    70590     N    0    1    0
    4:36.227    70714     N    0    1    0
    4:36.719    70840     N    0    1    0
    4:37.211    70966     N    0    1    0
    4:37.695    71090     N    0    1    0
    4:38.164    71210     N    0    1    0
    4:38.645    71333     N    0    1    0
    4:39.105    71451     N    0    1    0
    4:39.582    71573     N    0    1    0
    4:39.898    71654     N    0    1    0
