      Time   Sample #  Type  Sub Chan  Num	Aux
    1:35.113    24349     N    0    1    0
    1:35.703    24500     N    0    1    0
    1:36.297    24652     N    0    1    0
    1:36.902    24807     N    0    1    0
    1:37.492    24958     N    0    1    0
    1:38.094    25112     N    0    1    0
    1:38.707    25269     N    0    1    0
    1:39.344    25432     N    0    1    0
    1:39.980    25595     N    0    1    0
    1:40.570    25746     N    0    1    0
    1:41.223    25913     N    0    1    0
    1:41.859    26076     N    0    1    0
    1:42.527    26247     N    0    1    0
    1:43.191    26417     N    0    1    0
    1:43.852    26586     N    0    1    0
    1:44.496    26751     N    0    1    0
    1:45.117    26910     N    0    1    0
    1:45.754    27073     N    0    1    0
    1:46.293    27211     N    0    1    0
    1:46.883    27362     N    0    1    0
    1:47.465    27511     N    0    1    0
    1:48.035    27657     N    0    1    0
    1:48.617    27806     N    0    1    0
    1:49.219    27960     N    0    1    0
    1:49.824    28115     N    0    1    0
    1:50.453    28276     N    0    1    0
    1:51.148    28454     N    0    1    0
    1:51.824    28627     N    0    1    0
    1:52.469    28792     N    0    1    0
    1:53.117    28958     N    0    1    0
    1:53.777    29127     N    0    1    0
    1:54.430    29294     N    0    1    0
    1:55.094    29464     N    0    1    0
    1:55.727    29626     N    0    1    0
    1:56.352    29786     N    0    1    0
    1:56.977    29946     N    0    1    0
    1:57.602    30106     N    0    1    0
    1:58.215    30263     N    0    1    0
    1:58.836    30422     N    0    1    0
    1:59.461    30582     N    0    1    0
    2:00.195    30770     N    0    1    0
    2:00.645    30885     N    0    1    0
    2:01.285    31049     N    0    1    0
    2:01.918    31211     N    0    1    0
    2:02.531    31368     N    0    1    0
    2:03.141    31524     N    0    1    0
    2:03.781    31688     N    0    1    0
    2:04.410    31849     N    0    1    0
    2:05.031    32008     N    0    1    0
    2:05.629    32161     N    0    1    0
    2:06.215    32311     N    0    1    0
    2:06.797    32460     N    0    1    0
    2:07.371    32607     N    0    1    0
    2:07.945    32754     N    0    1    0
    2:08.512    32899     N    0    1    0
    2:09.109    33052     N    0    1    0
    2:09.707    33205     N    0    1    0
    2:10.293    33355     N    0    1    0
    2:10.871    33503     N    0    1    0
    2:11.422    33644     N    0    1    0
    2:12.055    33806     N    0    1    0
    2:12.711    33974     N    0    1    0
    2:13.371    34143     N    0    1    0
    2:13.984    34300     N    0    1    0
    2:14.652    34471     N    0    1    0
    2:15.324    34643     N    0    1    0
    2:15.977    34810     N    0    1    0
    2:16.617    34974     N    0    1    0
    2:17.281    35144     N    0    1    0
    2:17.934    35311     N    0    1    0
    2:18.559    35471     N    0    1    0
    2:19.215    35639     N    0    1    0
    2:19.852    35802     N    0    1    0
    2:20.473    35961     N    0    1    0
    2:21.117    36126     N    0    1    0
    2:21.738    36285     N    0    1    0
    2:22.352    36442     N    0    1    0
    2:22.969    36600     N    0    1    0
    2:23.586    36758     N    0    1    0
    2:24.207    36917     N    0    1    0
    2:24.828    37076     N    0    1    0
    2:25.465    37239     N    0    1    0
    2:26.086    37398     N    0    1    0
    2:26.785    37577     N    0    1    0
    2:27.441    37745     N    0    1    0
    2:28.148    37926     N    0    1    0
    2:28.773    38086     N    0    1    0
    2:29.430    38254     N    0    1    0
    2:30.074    38419     N    0    1    0
    2:30.734    38588     N    0    1    0
    2:31.383    38754     N    0    1    0
    2:32.020    38917     N    0    1    0
    2:32.664    39082     N    0    1    0
    2:33.301    39245     N    0    1    0
    2:33.918    39403     N    0    1    0
    2:34.555    39566     N    0    1    0
    2:35.199    39731     N    0    1    0
    2:35.816    39889     N    0    1    0
    2:36.438    40048     N    0    1    0
    2:37.059    40207     N    0    1    0
    2:37.672    40364     N    0    1    0
    2:38.266    40516     N    0    1    0
    2:38.883    40674     N    0    1    0
    2:39.520    40837     N    0    1    0
    2:40.066    40977     N    0    1    0
    2:40.777    41159     N    0    1    0
    2:41.414    41322     N    0    1    0
    2:42.031    41480     N    0    1    0
    2:42.645    41637     N    0    1    0
    2:43.293    41803     N    0    1    0
    2:43.906    41960     N    0    1    0
    2:44.543    42123     N    0    1    0
    2:45.184    42287     N    0    1    0
    2:45.828    42452     N    0    1    0
    2:46.441    42609     N    0    1    0
    2:47.047    42764     N    0    1    0
    2:47.645    42917     N    0    1    0
    2:48.316    43089     N    0    1    0
    2:48.836    43222     N    0    1    0
    2:49.453    43380     N    0    1    0
    2:50.086    43542     N    0    1    0
    2:50.734    43708     N    0    1    0
    2:51.387    43875     N    0    1    0
    2:52.031    44040     N    0    1    0
    2:52.676    44205     N    0    1    0
    2:53.285    44361     N    0    1    0
    2:53.875    44512     N    0    1    0
    2:54.543    44683     N    0    1    0
    2:55.066    44817     N    0    1    0
    2:55.684    44975     N    0    1    0
    2:56.277    45127     N    0    1    0
    2:56.867    45278     N    0    1    0
    2:57.473    45433     N    0    1    0
    2:58.070    45586     N    0    1    0
    2:58.727    45754     N    0    1    0
    2:59.305    45902     N    0    1    0
    2:59.973    46073     N    0    1    0
    3:00.609    46236     N    0    1    0
    3:01.316    46417     N    0    1    0
    3:01.883    46562     N    0    1    0
    3:02.547    46732     N    0    1    0
    3:03.191    46897     N    0    1    0
    3:03.852    47066     N    0    1    0
    3:04.484    47228     N    0    1    0
    3:05.129    47393     N    0    1    0
    3:05.754    47553     N    0    1    0
    3:06.348    47705     N    0    1    0
    3:07.023    47878     N    0    1    0
    3:07.539    48010     N    0    1    0
    3:08.141    48164     N    0    1    0
    3:08.738    48317     N    0    1    0
    3:09.355    48475     N    0    1    0
    3:09.961    48630     N    0    1    0
    3:10.637    48803     N    0    1    0
    3:11.352    48986     N    0    1    0
    3:12.012    49155     N    0    1    0
    3:12.652    49319     N    0    1    0
    3:13.320    49490     N    0    1    0
    3:13.992    49662     N    0    1    0
    3:14.645    49829     N    0    1    0
    3:15.309    49999     N    0    1    0
    3:15.934    50159     N    0    1    0
    3:16.598    50329     N    0    1    0
    3:17.246    50495     N    0    1    0
    3:17.949    50675     N    0    1    0
    3:18.527    50823     N    0    1    0
    3:19.160    50985     N    0    1    0
    3:19.816    51153     N    0    1    0
    3:20.469    51320     N    0    1    0
    3:21.117    51486     N    0    1    0
    3:21.746    51647     N    0    1    0
    3:22.375    51808     N    0    1    0
    3:23.012    51971     N    0    1    0
    3:23.652    52135     N    0    1    0
    3:24.297    52300     N    0    1    0
    3:24.945    52466     N    0    1    0
    3:25.578    52628     N    0    1    0
    3:26.223    52793     N    0    1    0
    3:26.871    52959     N    0    1    0
    3:27.512    53123     N    0    1    0
    3:28.133    53282     N    0    1    0
    3:28.758    53442     N    0    1    0
    3:29.398    53606     N    0    1    0
    3:30.031    53768     N    0    1    0
    3:30.648    53926     N    0    1    0
    3:31.289    54090     N    0    1    0
    3:31.918    54251     N    0    1    0
    3:32.539    54410     N    0    1    0
    3:33.164    54570     N    0    1    0
    3:33.801    54733     N    0    1    0
    3:34.418    54891     N    0    1    0
    3:35.176    55085     N    0    1    0
    3:35.699    55219     N    0    1    0
    3:36.359    55388     N    0    1    0
    3:37.000    55552     N    0    1    0
    3:37.621    55711     N    0    1    0
    3:38.234    55868     N    0    1    0
    3:38.824    56019     N    0    1    0
    3:39.395    56165     N    0    1    0
    3:39.984    56316     N    0    1    0
    3:40.566    56465     N    0    1    0
    3:41.152    56615     N    0    1    0
    3:41.750    56768     N    0    1    0
    3:42.348    56921     N    0    1    0
    3:42.934    57071     N    0    1    0
    3:43.508    57218     N    0    1    0
    3:44.098    57369     N    0    1    0
    3:44.688    57520     N    0    1    0
    3:45.273    57670     N    0    1    0
    3:45.840    57815     N    0    1    0
    3:46.406    57960     N    0    1    0
    3:46.980    58107     N    0    1    0
    3:47.563    58256     N    0    1    0
    3:48.133    58402     N    0    1    0
    3:48.703    58548     N    0    1    0
    3:49.293    58699     N    0    1    0
    3:49.883    58850     N    0    1    0
    3:50.453    58996     N    0    1    0
    3:51.035    59145     N    0    1    0
    3:51.621    59295     N    0    1    0
    3:52.270    59461     N    0    1    0
    3:52.773    59590     N    0    1    0
    3:53.383    59746     N    0    1    0
    3:54.004    59905     N    0    1    0
    3:54.609    60060     N    0    1    0
    3:55.215    60215     N    0    1    0
    3:55.836    60374     N    0    1    0
    3:56.453    60532     N    0    1    0
    3:57.047    60684     N    0    1    0
    3:57.641    60836     N    0    1    0
    3:58.250    60992     N    0    1    0
    3:58.844    61144     N    0    1    0
    3:59.422    61292     N    0    1    0
    4:00.070    61458     N    0    1    0
    4:00.613    61597     N    0    1    0
    4:01.137    61731     N    0    1    0
    4:01.789    61898     N    0    1    0
    4:02.426    62061     N    0    1    0
    4:03.047    62220     N    0    1    0
    4:03.656    62376     N    0    1    0
    4:04.309    62543     N    0    1    0
    4:04.957    62709     N    0    1    0
    4:05.566    62865     N    0    1    0
    4:06.188    63024     N    0    1    0
    4:06.813    63184     N    0    1    0
    4:07.430    63342     N    0    1    0
    4:08.020    63493     N    0    1    0
    4:08.629    63649     N    0    1    0
    4:09.230    63803     N    0    1    0
    4:09.816    63953     N    0    1    0
    4:10.477    64122     N    0    1    0
    4:11.035    64265     N    0    1    0
    4:11.656    64424     N    0    1    0
    4:12.273    64582     N    0    1    0
    4:12.883    64738     N    0    1    0
    4:13.512    64899     N    0    1    0
    4:14.125    65056     N    0    1    0
    4:14.684    65199     N    0    1    0
    4:15.371    65375     N    0    1    0
    4:15.980    65531     N    0    1    0
    4:16.598    65689     N    0    1    0
    4:17.258    65858     N    0    1    0
    4:17.816    66001     N    0    1    0
    4:18.410    66153     N    0    1    0
    4:19.027    66311     N    0    1    0
    4:19.637    66467     N    0    1    0
    4:20.234    66620     N    0    1    0
    4:20.898    66790     N    0    1    0
    4:21.492    66942     N    0    1    0
    4:22.109    67100     N    0    1    0
    4:22.742    67262     N    0    1    0
    4:23.355    67419     N    0    1    0
    4:24.031    67592     N    0    1    0
    4:24.570    67730     N    0    1    0
    4:25.203    67892     N    0    1    0
    4:25.820    68050     N    0    1    0
    4:26.438    68208     N    0    1    0
    4:27.141    68388     N    0    1    0
    4:27.750    68544     N    0    1    0
    4:28.445    68722     N    0    1    0
    4:29.102    68890     N    0    1    0
    4:29.730    69051     N    0    1    0
    4:30.344    69208     N    0    1    0
    4:30.961    69366     N    0    1    0
    4:31.574    69523     N    0    1    0
    4:32.195    69682     N    0    1    0
    4:32.840    69847     N    0    1    0
    4:33.387    69987     N    0    1    0
    4:34.148    70182     N    0    1    0
    4:34.793    70347     N    0    1    0
    4:35.434    70511     N    0    1    0
    4:36.063    70672     N    0    1    0
    4:36.672    70828     N    0    1    0
    4:37.270    70981     N    0    1    0
    4:37.883    71138     N    0    1    0
    4:38.484    71292     N    0    1    0
    4:39.086    71446     N    0    1    0
    4:39.703    71604     N    0    1    0
    4:40.379    71777     N    0    1    0
    4:41.016    71940     N    0    1    0
    4:41.688    72112     N    0    1    0
    4:42.277    72263     N    0    1    0
    4:42.934    72431     N    0    1    0
    4:43.609    72604     N    0    1    0
    4:44.277    72775     N    0    1    0
    4:44.945    72946     N    0    1    0
    4:45.598    73113     N    0    1    0
    4:46.191    73265     N    0    1    0
    4:46.797    73420     N    0    1    0
    4:47.445    73586     N    0    1    0
    4:47.980    73723     N    0    1    0
    4:48.578    73876     N    0    1    0
    4:49.164    74026     N    0    1    0
    4:49.793    74187     N    0    1    0
    4:50.391    74340     N    0    1    0
    4:51.078    74516     N    0    1    0
    4:51.723    74681     N    0    1    0
    4:52.410    74857     N    0    1    0
    4:53.074    75027     N    0    1    0
    4:53.723    75193     N    0    1    0
    4:54.355    75355     N    0    1    0
    4:55.004    75521     N    0    1    0
    4:55.633    75682     N    0    1    0
    4:56.246    75839     N    0    1    0
    4:56.930    76014     N    0    1    0
    4:57.488    76157     N    0    1    0
    4:58.113    76317     N    0    1    0
    4:58.750    76480     N    0    1    0
    4:59.379    76641     N    0    1    0
    5:00.082    76821     N    0    1    0
    5:00.664    76970     N    0    1    0
    5:01.320    77138     N    0    1    0
    5:01.969    77304     N    0    1    0
