      Time   Sample #  Type  Sub Chan  Num	Aux
    1:11.613    18333     N    0    1    0
    1:12.082    18453     N    0    1    0
    1:12.543    18571     N    0    1    0
    1:12.992    18686     N    0    1    0
    1:13.457    18805     N    0    1    0
    1:13.914    18922     N    0    1    0
    1:14.375    19040     N    0    1    0
    1:14.836    19158     N    0    1    0
    1:15.301    19277     N    0    1    0
    1:15.754    19393     N    0    1    0
    1:16.215    19511     N    0    1    0
    1:16.676    19629     N    0    1    0
    1:17.148    19750     N    0    1    0
    1:17.605    19867     N    0    1    0
    1:18.066    19985     N    0    1    0
    1:18.535    20105     N    0    1    0
    1:18.996    20223     N    0    1    0
    1:19.465    20343     N    0    1    0
    1:19.801    20429     N    0    1    0
    1:20.406    20584     N    0    1    0
    1:20.875    20704     N    0    1    0
    1:21.348    20825     N    0    1    0
    1:21.813    20944     N    0    1    0
    1:22.285    21065     N    0    1    0
    1:22.762    21187     N    0    1    0
    1:23.254    21313     N    0    1    0
    1:23.703    21428     N    0    1    0
    1:24.164    21546     N    0    1    0
    1:24.621    21663     N    0    1    0
    1:25.129    21793     N    0    1    0
    1:25.590    21911     N    0    1    0
    1:26.055    22030     N    0    1    0
    1:26.504    22145     N    0    1    0
    1:26.953    22260     N    0    1    0
    1:27.414    22378     N    0    1    0
    1:27.859    22492     N    0    1    0
    1:28.301    22605     N    0    1    0
    1:28.695    22706     N    0    1    0
    1:29.203    22836     N    0    1    0
    1:29.648    22950     N    0    1    0
    1:30.098    23065     N    0    1    0
    1:30.535    23177     N    0    1    0
    1:30.918    23275     N    0    1    0
    1:31.449    23411     N    0    1    0
    1:31.898    23526     N    0    1    0
    1:32.359    23644     N    0    1    0
    1:32.801    23757     N    0    1    0
    1:33.273    23878     N    0    1    0
    1:33.719    23992     N    0    1    0
    1:34.168    24107     N    0    1    0
    1:34.633    24226     N    0    1    0
    1:35.086    24342     N    0    1    0
    1:35.559    24463     N    0    1    0
    1:36.066    24593     N    0    1    0
    1:36.496    24703     N    0    1    0
    1:36.961    24822     N    0    1    0
    1:37.449    24947     N    0    1    0
    1:37.934    25071     N    0    1    0
    1:38.414    25194     N    0    1    0
    1:38.906    25320     N    0    1    0
    1:39.395    25445     N    0    1    0
    1:39.875    25568     N    0    1    0
    1:40.359    25692     N    0    1    0
    1:40.840    25815     N    0    1    0
    1:41.320    25938     N    0    1    0
    1:42.012    26115     N    0    1    0
    1:42.668    26283     N    0    1    0
    1:43.219    26424     N    0    1    0
    1:43.723    26553     N    0    1    0
    1:44.219    26680     N    0    1    0
    1:44.707    26805     N    0    1    0
    1:45.188    26928     N    0    1    0
    1:45.684    27055     N    0    1    0
    1:46.156    27176     N    0    1    0
    1:46.637    27299     N    0    1    0
    1:47.109    27420     N    0    1    0
    1:47.578    27540     N    0    1    0
    1:48.047    27660     N    0    1    0
    1:48.523    27782     N    0    1    0
    1:48.984    27900     N    0    1    0
    1:49.449    28019     N    0    1    0
    1:49.930    28142     N    0    1    0
    1:50.406    28264     N    0    1    0
    1:50.871    28383     N    0    1    0
    1:51.340    28503     N    0    1    0
    1:51.813    28624     N    0    1    0
    1:52.289    28746     N    0    1    0
    1:52.770    28869     N    0    1    0
    1:53.254    28993     N    0    1    0
    1:53.746    29119     N    0    1    0
    1:54.223    29241     N    0    1    0
    1:54.699    29363     N    0    1    0
    1:55.184    29487     N    0    1    0
    1:55.660    29609     N    0    1    0
    1:56.133    29730     N    0    1    0
    1:56.605    29851     N    0    1    0
    1:57.094    29976     N    0    1    0
    1:57.563    30096     N    0    1    0
    1:58.031    30216     N    0    1    0
    1:58.516    30340     N    0    1    0
    1:58.996    30463     N    0    1    0
    1:59.461    30582     N    0    1    0
    1:59.930    30702     N    0    1    0
    2:00.398    30822     N    0    1    0
    2:00.883    30946     N    0    1    0
    2:01.352    31066     N    0    1    0
    2:01.813    31184     N    0    1    0
    2:02.273    31302     N    0    1    0
    2:02.746    31423     N    0    1    0
    2:03.203    31540     N    0    1    0
    2:03.672    31660     N    0    1    0
    2:04.129    31777     N    0    1    0
    2:04.613    31901     N    0    1    0
    2:05.051    32013     N    0    1    0
    2:05.527    32135     N    0    1    0
    2:06.012    32259     N    0    1    0
    2:06.477    32378     N    0    1    0
    2:07.121    32543     N    0    1    0
    2:07.406    32616     N    0    1    0
    2:07.887    32739     N    0    1    0
    2:08.348    32857     N    0    1    0
    2:08.809    32975     N    0    1    0
    2:09.285    33097     N    0    1    0
    2:09.742    33214     N    0    1    0
    2:10.219    33336     N    0    1    0
    2:10.688    33456     N    0    1    0
    2:11.156    33576     N    0    1    0
    2:11.625    33696     N    0    1    0
    2:12.086    33814     N    0    1    0
    2:12.563    33936     N    0    1    0
    2:13.020    34053     N    0    1    0
    2:13.461    34166     N    0    1    0
    2:14.172    34348     N    0    1    0
    2:14.598    34457     N    0    1    0
    2:14.918    34539     N    0    1    0
    2:15.402    34663     N    0    1    0
    2:15.867    34782     N    0    1    0
    2:16.348    34905     N    0    1    0
    2:16.887    35043     N    0    1    0
    2:17.297    35148     N    0    1    0
    2:17.781    35272     N    0    1    0
    2:18.246    35391     N    0    1    0
    2:18.730    35515     N    0    1    0
    2:19.219    35640     N    0    1    0
    2:19.703    35764     N    0    1    0
    2:20.203    35892     N    0    1    0
    2:20.648    36006     N    0    1    0
    2:21.082    36117     N    0    1    0
    2:21.609    36252     N    0    1    0
    2:22.098    36377     N    0    1    0
    2:22.566    36497     N    0    1    0
    2:23.051    36621     N    0    1    0
    2:23.504    36737     N    0    1    0
    2:23.977    36858     N    0    1    0
    2:24.434    36975     N    0    1    0
    2:24.891    37092     N    0    1    0
    2:25.355    37211     N    0    1    0
    2:25.813    37328     N    0    1    0
    2:26.289    37450     N    0    1    0
    2:26.746    37567     N    0    1    0
    2:27.227    37690     N    0    1    0
    2:27.672    37804     N    0    1    0
    2:28.133    37922     N    0    1    0
    2:28.586    38038     N    0    1    0
    2:29.051    38157     N    0    1    0
    2:29.496    38271     N    0    1    0
    2:29.953    38388     N    0    1    0
    2:30.398    38502     N    0    1    0
    2:30.859    38620     N    0    1    0
    2:31.332    38741     N    0    1    0
    2:31.805    38862     N    0    1    0
    2:32.270    38981     N    0    1    0
    2:32.746    39103     N    0    1    0
    2:33.359    39260     N    0    1    0
    2:33.688    39344     N    0    1    0
    2:34.156    39464     N    0    1    0
    2:34.621    39583     N    0    1    0
    2:35.090    39703     N    0    1    0
    2:35.555    39822     N    0    1    0
    2:36.020    39941     N    0    1    0
    2:36.484    40060     N    0    1    0
    2:36.957    40181     N    0    1    0
    2:37.418    40299     N    0    1    0
    2:37.883    40418     N    0    1    0
    2:38.355    40539     N    0    1    0
    2:38.832    40661     N    0    1    0
    2:39.297    40780     N    0    1    0
    2:39.766    40900     N    0    1    0
    2:40.234    41020     N    0    1    0
    2:40.707    41141     N    0    1    0
    2:41.188    41264     N    0    1    0
    2:41.668    41387     N    0    1    0
    2:42.125    41504     N    0    1    0
    2:42.598    41625     N    0    1    0
    2:43.086    41750     N    0    1    0
    2:43.543    41867     N    0    1    0
    2:44.020    41989     N    0    1    0
    2:44.477    42106     N    0    1    0
    2:44.957    42229     N    0    1    0
    2:45.461    42358     N    0    1    0
    2:45.969    42488     N    0    1    0
    2:46.461    42614     N    0    1    0
    2:46.953    42740     N    0    1    0
    2:47.441    42865     N    0    1    0
    2:47.941    42993     N    0    1    0
    2:48.422    43116     N    0    1    0
    2:48.910    43241     N    0    1    0
    2:49.391    43364     N    0    1    0
    2:49.863    43485     N    0    1    0
    2:50.344    43608     N    0    1    0
    2:50.848    43737     N    0    1    0
    2:51.297    43852     N    0    1    0
    2:51.770    43973     N    0    1    0
    2:52.246    44095     N    0    1    0
    2:52.734    44220     N    0    1    0
    2:53.219    44344     N    0    1    0
    2:53.703    44468     N    0    1    0
    2:54.188    44592     N    0    1    0
    2:54.660    44713     N    0    1    0
    2:55.148    44838     N    0    1    0
    2:55.621    44959     N    0    1    0
    2:56.098    45081     N    0    1    0
    2:56.566    45201     N    0    1    0
    2:57.051    45325     N    0    1    0
    2:57.523    45446     N    0    1    0
    2:58.004    45569     N    0    1    0
    2:58.484    45692     N    0    1    0
    2:58.945    45810     N    0    1    0
    2:59.430    45934     N    0    1    0
    2:59.895    46053     N    0    1    0
    3:00.367    46174     N    0    1    0
    3:00.824    46291     N    0    1    0
    3:01.289    46410     N    0    1    0
    3:01.766    46532     N    0    1    0
    3:02.227    46650     N    0    1    0
    3:02.695    46770     N    0    1    0
    3:03.164    46890     N    0    1    0
    3:03.637    47011     N    0    1    0
    3:04.105    47131     N    0    1    0
    3:04.566    47249     N    0    1    0
    3:05.031    47368     N    0    1    0
    3:05.496    47487     N    0    1    0
    3:05.973    47609     N    0    1    0
    3:06.457    47733     N    0    1    0
    3:06.953    47860     N    0    1    0
    3:07.422    47980     N    0    1    0
    3:07.914    48106     N    0    1    0
    3:08.398    48230     N    0    1    0
    3:08.867    48350     N    0    1    0
    3:09.480    48507     N    0    1    0
    3:09.820    48594     N    0    1    0
    3:10.297    48716     N    0    1    0
    3:10.766    48836     N    0    1    0
    3:11.230    48955     N    0    1    0
    3:11.703    49076     N    0    1    0
    3:12.176    49197     N    0    1    0
    3:12.648    49318     N    0    1    0
    3:13.109    49436     N    0    1    0
    3:13.574    49555     N    0    1    0
    3:14.043    49675     N    0    1    0
    3:14.438    49776     N    0    1    0
    3:14.973    49913     N    0    1    0
    3:15.434    50031     N    0    1    0
    3:15.906    50152     N    0    1    0
    3:16.359    50268     N    0    1    0
    3:16.813    50384     N    0    1    0
    3:17.270    50501     N    0    1    0
    3:17.746    50623     N    0    1    0
    3:18.203    50740     N    0    1    0
    3:18.668    50859     N    0    1    0
    3:19.133    50978     N    0    1    0
    3:19.609    51100     N    0    1    0
    3:20.074    51219     N    0    1    0
    3:20.531    51336     N    0    1    0
    3:21.008    51458     N    0    1    0
    3:21.473    51577     N    0    1    0
    3:21.926    51693     N    0    1    0
    3:22.379    51809     N    0    1    0
    3:22.813    51920     N    0    1    0
    3:23.262    52035     N    0    1    0
    3:23.703    52148     N    0    1    0
    3:24.152    52263     N    0    1    0
    3:24.551    52365     N    0    1    0
    3:25.020    52485     N    0    1    0
    3:25.469    52600     N    0    1    0
    3:25.914    52714     N    0    1    0
    3:26.363    52829     N    0    1    0
    3:26.801    52941     N    0    1    0
    3:27.254    53057     N    0    1    0
    3:27.707    53173     N    0    1    0
    3:28.148    53286     N    0    1    0
    3:28.594    53400     N    0    1    0
    3:29.047    53516     N    0    1    0
    3:29.508    53634     N    0    1    0
    3:29.977    53754     N    0    1    0
    3:30.434    53871     N    0    1    0
    3:30.898    53990     N    0    1    0
    3:31.379    54113     N    0    1    0
    3:31.883    54242     N    0    1    0
    3:32.309    54351     N    0    1    0
    3:32.883    54498     N    0    1    0
    3:33.266    54596     N    0    1    0
    3:33.734    54716     N    0    1    0
    3:34.207    54837     N    0    1    0
    3:34.684    54959     N    0    1    0
    3:35.156    55080     N    0    1    0
    3:35.633    55202     N    0    1    0
    3:36.098    55321     N    0    1    0
    3:36.566    55441     N    0    1    0
    3:37.035    55561     N    0    1    0
    3:37.504    55681     N    0    1    0
    3:37.957    55797     N    0    1    0
    3:38.398    55910     N    0    1    0
    3:38.852    56026     N    0    1    0
    3:39.316    56145     N    0    1    0
    3:39.766    56260     N    0    1    0
    3:40.203    56372     N    0    1    0
    3:40.664    56490     N    0    1    0
    3:41.117    56606     N    0    1    0
    3:41.559    56719     N    0    1    0
    3:42.008    56834     N    0    1    0
    3:42.461    56950     N    0    1    0
    3:42.941    57073     N    0    1    0
    3:43.438    57200     N    0    1    0
    3:43.930    57326     N    0    1    0
    3:44.414    57450     N    0    1    0
    3:44.898    57574     N    0    1    0
    3:45.391    57700     N    0    1    0
    3:45.883    57826     N    0    1    0
    3:46.352    57946     N    0    1    0
    3:46.840    58071     N    0    1    0
    3:47.320    58194     N    0    1    0
    3:47.809    58319     N    0    1    0
    3:48.277    58439     N    0    1    0
    3:48.746    58559     N    0    1    0
    3:49.219    58680     N    0    1    0
    3:49.691    58801     N    0    1    0
    3:50.148    58918     N    0    1    0
    3:50.621    59039     N    0    1    0
    3:51.090    59159     N    0    1    0
    3:51.555    59278     N    0    1    0
    3:52.012    59395     N    0    1    0
    3:52.484    59516     N    0    1    0
    3:52.934    59631     N    0    1    0
    3:53.355    59739     N    0    1    0
    3:53.852    59866     N    0    1    0
    3:54.320    59986     N    0    1    0
    3:54.777    60103     N    0    1    0
    3:55.242    60222     N    0    1    0
    3:55.699    60339     N    0    1    0
    3:56.160    60457     N    0    1    0
    3:56.629    60577     N    0    1    0
    3:57.086    60694     N    0    1    0
    3:57.543    60811     N    0    1    0
    3:58.012    60931     N    0    1    0
    3:58.465    61047     N    0    1    0
    3:58.938    61168     N    0    1    0
    3:59.391    61284     N    0    1    0
    3:59.859    61404     N    0    1    0
    4:00.328    61524     N    0    1    0
    4:00.797    61644     N    0    1    0
    4:01.270    61765     N    0    1    0
    4:01.730    61883     N    0    1    0
    4:02.207    62005     N    0    1    0
    4:02.684    62127     N    0    1    0
    4:03.156    62248     N    0    1    0
    4:03.617    62366     N    0    1    0
    4:04.082    62485     N    0    1    0
    4:04.543    62603     N    0    1    0
    4:05.008    62722     N    0    1    0
    4:05.477    62842     N    0    1    0
    4:05.941    62961     N    0    1    0
    4:06.414    63082     N    0    1    0
    4:06.898    63206     N    0    1    0
    4:07.363    63325     N    0    1    0
    4:07.840    63447     N    0    1    0
    4:08.336    63574     N    0    1    0
    4:08.809    63695     N    0    1    0
    4:09.277    63815     N    0    1    0
    4:09.762    63939     N    0    1    0
    4:10.234    64060     N    0    1    0
    4:10.699    64179     N    0    1    0
    4:11.172    64300     N    0    1    0
    4:11.645    64421     N    0    1    0
    4:12.113    64541     N    0    1    0
    4:12.566    64657     N    0    1    0
    4:13.020    64773     N    0    1    0
    4:13.484    64892     N    0    1    0
    4:13.941    65009     N    0    1    0
    4:14.398    65126     N    0    1    0
    4:14.855    65243     N    0    1    0
    4:15.316    65361     N    0    1    0
    4:15.785    65481     N    0    1    0
    4:16.266    65604     N    0    1    0
    4:16.727    65722     N    0    1    0
    4:17.188    65840     N    0    1    0
    4:17.656    65960     N    0    1    0
    4:18.129    66081     N    0    1    0
    4:18.598    66201     N    0    1    0
    4:19.059    66319     N    0    1    0
    4:19.520    66437     N    0    1    0
    4:19.996    66559     N    0    1    0
    4:20.449    66675     N    0    1    0
    4:20.910    66793     N    0    1    0
    4:21.367    66910     N    0    1    0
    4:21.832    67029     N    0    1    0
    4:22.293    67147     N    0    1    0
    4:22.750    67264     N    0    1    0
    4:23.211    67382     N    0    1    0
    4:23.668    67499     N    0    1    0
    4:24.117    67614     N    0    1    0
    4:24.574    67731     N    0    1    0
    4:25.039    67850     N    0    1    0
    4:25.500    67968     N    0    1    0
    4:25.949    68083     N    0    1    0
    4:26.402    68199     N    0    1    0
    4:26.867    68318     N    0    1    0
    4:27.328    68436     N    0    1    0
    4:27.770    68549     N    0    1    0
    4:28.230    68667     N    0    1    0
    4:28.684    68783     N    0    1    0
    4:29.141    68900     N    0    1    0
    4:29.590    69015     N    0    1    0
    4:30.035    69129     N    0    1    0
    4:30.480    69243     N    0    1    0
    4:30.938    69360     N    0    1    0
    4:31.391    69476     N    0    1    0
    4:31.813    69584     N    0    1    0
    4:32.305    69710     N    0    1    0
    4:32.750    69824     N    0    1    0
    4:33.199    69939     N    0    1    0
    4:33.648    70054     N    0    1    0
    4:34.102    70170     N    0    1    0
    4:34.547    70284     N    0    1    0
    4:34.977    70394     N    0    1    0
    4:35.414    70506     N    0    1    0
    4:35.848    70617     N    0    1    0
    4:36.285    70729     N    0    1    0
    4:36.723    70841     N    0    1    0
    4:37.168    70955     N    0    1    0
    4:37.723    71097     N    0    1    0
    4:38.098    71193     N    0    1    0
    4:38.594    71320     N    0    1    0
    4:39.016    71428     N    0    1    0
    4:39.484    71548     N    0    1    0
    4:39.961    71670     N    0    1    0
    4:40.422    71788     N    0    1    0
    4:40.883    71906     N    0    1    0
