      Time   Sample #  Type  Sub Chan  Num	Aux
    1:13.297    18764     N    0    1    0
    1:13.789    18890     N    0    1    0
    1:14.270    19013     N    0    1    0
    1:14.742    19134     N    0    1    0
    1:15.246    19263     N    0    1    0
    1:15.738    19389     N    0    1    0
    1:16.234    19516     N    0    1    0
    1:16.727    19642     N    0    1    0
    1:17.230    19771     N    0    1    0
    1:17.742    19902     N    0    1    0
    1:18.254    20033     N    0    1    0
    1:18.746    20159     N    0    1    0
    1:19.262    20291     N    0    1    0
    1:19.789    20426     N    0    1    0
    1:20.289    20554     N    0    1    0
    1:20.809    20687     N    0    1    0
    1:21.336    20822     N    0    1    0
    1:21.840    20951     N    0    1    0
    1:22.344    21080     N    0    1    0
    1:22.828    21204     N    0    1    0
    1:23.336    21334     N    0    1    0
    1:23.832    21461     N    0    1    0
    1:24.348    21593     N    0    1    0
    1:24.852    21722     N    0    1    0
    1:25.363    21853     N    0    1    0
    1:25.867    21982     N    0    1    0
    1:26.340    22103     N    0    1    0
    1:26.852    22234     N    0    1    0
    1:27.359    22364     N    0    1    0
    1:27.859    22492     N    0    1    0
    1:28.355    22619     N    0    1    0
    1:28.863    22749     N    0    1    0
    1:29.375    22880     N    0    1    0
    1:29.871    23007     N    0    1    0
    1:30.352    23130     N    0    1    0
    1:30.855    23259     N    0    1    0
    1:31.332    23381     N    0    1    0
    1:31.820    23506     N    0    1    0
    1:32.309    23631     N    0    1    0
    1:32.785    23753     N    0    1    0
    1:33.281    23880     N    0    1    0
    1:33.766    24004     N    0    1    0
    1:34.262    24131     N    0    1    0
    1:34.754    24257     N    0    1    0
    1:35.246    24383     N    0    1    0
    1:35.746    24511     N    0    1    0
    1:36.238    24637     N    0    1    0
    1:36.742    24766     N    0    1    0
    1:37.258    24898     N    0    1    0
    1:37.754    25025     N    0    1    0
    1:38.246    25151     N    0    1    0
    1:38.758    25282     N    0    1    0
    1:39.270    25413     N    0    1    0
    1:39.758    25538     N    0    1    0
    1:40.262    25667     N    0    1    0
    1:40.758    25794     N    0    1    0
    1:41.234    25916     N    0    1    0
    1:41.738    26045     N    0    1    0
    1:42.215    26167     N    0    1    0
    1:42.668    26283     N    0    1    0
    1:43.180    26414     N    0    1    0
    1:43.668    26539     N    0    1    0
    1:44.148    26662     N    0    1    0
    1:44.648    26790     N    0    1    0
    1:45.129    26913     N    0    1    0
    1:45.617    27038     N    0    1    0
    1:46.102    27162     N    0    1    0
    1:46.594    27288     N    0    1    0
    1:47.090    27415     N    0    1    0
    1:47.574    27539     N    0    1    0
    1:48.063    27664     N    0    1    0
    1:48.531    27784     N    0    1    0
    1:49.043    27915     N    0    1    0
    1:49.516    28036     N    0    1    0
    1:49.996    28159     N    0    1    0
    1:50.484    28284     N    0    1    0
    1:50.992    28414     N    0    1    0
    1:51.480    28539     N    0    1    0
    1:51.941    28657     N    0    1    0
    1:52.453    28788     N    0    1    0
    1:52.930    28910     N    0    1    0
    1:53.410    29033     N    0    1    0
    1:53.895    29157     N    0    1    0
    1:54.375    29280     N    0    1    0
    1:54.820    29394     N    0    1    0
    1:55.309    29519     N    0    1    0
    1:55.789    29642     N    0    1    0
    1:56.273    29766     N    0    1    0
    1:56.758    29890     N    0    1    0
    1:57.211    30006     N    0    1    0
    1:57.711    30134     N    0    1    0
    1:58.199    30259     N    0    1    0
    1:58.672    30380     N    0    1    0
    1:59.172    30508     N    0    1    0
    1:59.656    30632     N    0    1    0
    2:00.121    30751     N    0    1    0
    2:00.609    30876     N    0    1    0
    2:01.105    31003     N    0    1    0
    2:01.574    31123     N    0    1    0
    2:02.078    31252     N    0    1    0
    2:02.582    31381     N    0    1    0
    2:03.074    31507     N    0    1    0
    2:03.563    31632     N    0    1    0
    2:04.039    31754     N    0    1    0
    2:04.547    31884     N    0    1    0
    2:05.035    32009     N    0    1    0
    2:05.523    32134     N    0    1    0
    2:06.016    32260     N    0    1    0
    2:06.508    32386     N    0    1    0
    2:07.039    32522     N    0    1    0
    2:07.527    32647     N    0    1    0
    2:08.020    32773     N    0    1    0
    2:08.484    32892     N    0    1    0
    2:08.984    33020     N    0    1    0
    2:09.465    33143     N    0    1    0
    2:09.969    33272     N    0    1    0
    2:10.453    33396     N    0    1    0
    2:10.922    33516     N    0    1    0
    2:11.426    33645     N    0    1    0
    2:11.898    33766     N    0    1    0
    2:12.402    33895     N    0    1    0
    2:12.883    34018     N    0    1    0
    2:13.367    34142     N    0    1    0
    2:13.836    34262     N    0    1    0
    2:14.305    34382     N    0    1    0
    2:14.809    34511     N    0    1    0
    2:15.277    34631     N    0    1    0
    2:15.773    34758     N    0    1    0
    2:16.254    34881     N    0    1    0
    2:16.727    35002     N    0    1    0
    2:17.203    35124     N    0    1    0
    2:17.684    35247     N    0    1    0
    2:18.172    35372     N    0    1    0
    2:18.629    35489     N    0    1    0
    2:19.102    35610     N    0    1    0
    2:19.598    35737     N    0    1    0
    2:20.066    35857     N    0    1    0
    2:20.563    35984     N    0    1    0
    2:21.043    36107     N    0    1    0
    2:21.527    36231     N    0    1    0
    2:22.000    36352     N    0    1    0
    2:22.488    36477     N    0    1    0
    2:22.992    36606     N    0    1    0
    2:23.457    36725     N    0    1    0
    2:23.941    36849     N    0    1    0
    2:24.445    36978     N    0    1    0
    2:24.934    37103     N    0    1    0
    2:25.438    37232     N    0    1    0
    2:25.918    37355     N    0    1    0
    2:26.379    37473     N    0    1    0
    2:26.902    37607     N    0    1    0
    2:27.379    37729     N    0    1    0
    2:27.887    37859     N    0    1    0
    2:28.355    37979     N    0    1    0
    2:28.871    38111     N    0    1    0
    2:29.355    38235     N    0    1    0
    2:29.852    38362     N    0    1    0
    2:30.313    38480     N    0    1    0
    2:30.816    38609     N    0    1    0
    2:31.293    38731     N    0    1    0
    2:31.777    38855     N    0    1    0
    2:32.246    38975     N    0    1    0
    2:32.723    39097     N    0    1    0
    2:33.195    39218     N    0    1    0
    2:33.676    39341     N    0    1    0
    2:34.164    39466     N    0    1    0
    2:34.625    39584     N    0    1    0
    2:35.125    39712     N    0    1    0
    2:35.590    39831     N    0    1    0
    2:36.086    39958     N    0    1    0
    2:36.566    40081     N    0    1    0
    2:37.047    40204     N    0    1    0
    2:37.523    40326     N    0    1    0
    2:37.996    40447     N    0    1    0
    2:38.457    40565     N    0    1    0
    2:38.945    40690     N    0    1    0
    2:39.547    40844     N    0    1    0
    2:39.895    40933     N    0    1    0
    2:40.375    41056     N    0    1    0
    2:40.836    41174     N    0    1    0
    2:41.309    41295     N    0    1    0
    2:41.789    41418     N    0    1    0
    2:42.277    41543     N    0    1    0
    2:42.762    41667     N    0    1    0
    2:43.246    41791     N    0    1    0
    2:43.715    41911     N    0    1    0
    2:44.195    42034     N    0    1    0
    2:44.676    42157     N    0    1    0
    2:45.164    42282     N    0    1    0
    2:45.629    42401     N    0    1    0
    2:46.102    42522     N    0    1    0
    2:46.578    42644     N    0    1    0
    2:47.039    42762     N    0    1    0
    2:47.523    42886     N    0    1    0
    2:47.980    43003     N    0    1    0
    2:48.441    43121     N    0    1    0
    2:48.922    43244     N    0    1    0
    2:49.375    43360     N    0    1    0
    2:49.863    43485     N    0    1    0
    2:50.328    43604     N    0    1    0
    2:50.801    43725     N    0    1    0
    2:51.281    43848     N    0    1    0
    2:51.746    43967     N    0    1    0
    2:52.227    44090     N    0    1    0
    2:52.723    44217     N    0    1    0
    2:53.195    44338     N    0    1    0
    2:53.672    44460     N    0    1    0
    2:54.145    44581     N    0    1    0
    2:54.641    44708     N    0    1    0
    2:55.113    44829     N    0    1    0
    2:55.594    44952     N    0    1    0
    2:56.066    45073     N    0    1    0
    2:56.531    45192     N    0    1    0
    2:57.012    45315     N    0    1    0
    2:57.480    45435     N    0    1    0
    2:57.961    45558     N    0    1    0
    2:58.426    45677     N    0    1    0
    2:58.879    45793     N    0    1    0
    2:59.355    45915     N    0    1    0
    2:59.824    46035     N    0    1    0
    3:00.301    46157     N    0    1    0
    3:00.773    46278     N    0    1    0
    3:01.250    46400     N    0    1    0
    3:01.719    46520     N    0    1    0
    3:02.203    46644     N    0    1    0
    3:02.672    46764     N    0    1    0
    3:03.156    46888     N    0    1    0
    3:03.625    47008     N    0    1    0
    3:04.086    47126     N    0    1    0
    3:04.551    47245     N    0    1    0
    3:05.039    47370     N    0    1    0
    3:05.508    47490     N    0    1    0
    3:05.973    47609     N    0    1    0
    3:06.430    47726     N    0    1    0
    3:06.910    47849     N    0    1    0
    3:07.391    47972     N    0    1    0
    3:07.871    48095     N    0    1    0
    3:08.336    48214     N    0    1    0
    3:08.832    48341     N    0    1    0
    3:09.305    48462     N    0    1    0
    3:09.785    48585     N    0    1    0
    3:10.258    48706     N    0    1    0
    3:10.758    48834     N    0    1    0
    3:11.242    48958     N    0    1    0
    3:11.711    49078     N    0    1    0
    3:12.199    49203     N    0    1    0
    3:12.672    49324     N    0    1    0
    3:13.152    49447     N    0    1    0
    3:13.629    49569     N    0    1    0
    3:14.113    49693     N    0    1    0
    3:14.578    49812     N    0    1    0
    3:15.063    49936     N    0    1    0
    3:15.531    50056     N    0    1    0
    3:16.008    50178     N    0    1    0
    3:16.488    50301     N    0    1    0
    3:16.973    50425     N    0    1    0
    3:17.453    50548     N    0    1    0
    3:17.930    50670     N    0    1    0
    3:18.414    50794     N    0    1    0
    3:18.887    50915     N    0    1    0
    3:19.367    51038     N    0    1    0
    3:19.840    51159     N    0    1    0
    3:20.313    51280     N    0    1    0
    3:20.777    51399     N    0    1    0
    3:21.242    51518     N    0    1    0
    3:21.727    51642     N    0    1    0
    3:22.180    51758     N    0    1    0
    3:22.652    51879     N    0    1    0
    3:23.109    51996     N    0    1    0
    3:23.570    52114     N    0    1    0
    3:24.043    52235     N    0    1    0
    3:24.492    52350     N    0    1    0
    3:24.969    52472     N    0    1    0
    3:25.418    52587     N    0    1    0
    3:25.883    52706     N    0    1    0
    3:26.355    52827     N    0    1    0
    3:26.816    52945     N    0    1    0
    3:27.266    53060     N    0    1    0
    3:27.734    53180     N    0    1    0
    3:28.188    53296     N    0    1    0
    3:28.641    53412     N    0    1    0
    3:29.102    53530     N    0    1    0
    3:29.570    53650     N    0    1    0
    3:30.039    53770     N    0    1    0
    3:30.504    53889     N    0    1    0
    3:30.957    54005     N    0    1    0
    3:31.434    54127     N    0    1    0
    3:31.895    54245     N    0    1    0
    3:32.367    54366     N    0    1    0
    3:32.840    54487     N    0    1    0
    3:33.293    54603     N    0    1    0
    3:33.770    54725     N    0    1    0
    3:34.258    54850     N    0    1    0
    3:34.727    54970     N    0    1    0
    3:35.199    55091     N    0    1    0
    3:35.684    55215     N    0    1    0
    3:36.152    55335     N    0    1    0
    3:36.621    55455     N    0    1    0
    3:37.098    55577     N    0    1    0
    3:37.563    55696     N    0    1    0
    3:38.039    55818     N    0    1    0
    3:38.523    55942     N    0    1    0
    3:38.992    56062     N    0    1    0
    3:39.477    56186     N    0    1    0
    3:39.941    56305     N    0    1    0
    3:40.414    56426     N    0    1    0
    3:40.895    56549     N    0    1    0
    3:41.379    56673     N    0    1    0
    3:41.852    56794     N    0    1    0
    3:42.348    56921     N    0    1    0
    3:42.832    57045     N    0    1    0
    3:43.313    57168     N    0    1    0
    3:43.781    57288     N    0    1    0
    3:44.250    57408     N    0    1    0
    3:44.727    57530     N    0    1    0
    3:45.207    57653     N    0    1    0
    3:45.672    57772     N    0    1    0
    3:46.156    57896     N    0    1    0
    3:46.625    58016     N    0    1    0
    3:47.109    58140     N    0    1    0
    3:47.582    58261     N    0    1    0
    3:48.039    58378     N    0    1    0
    3:48.535    58505     N    0    1    0
    3:49.008    58626     N    0    1    0
    3:49.477    58746     N    0    1    0
    3:49.957    58869     N    0    1    0
    3:50.418    58987     N    0    1    0
    3:50.895    59109     N    0    1    0
    3:51.340    59223     N    0    1    0
    3:51.820    59346     N    0    1    0
    3:52.293    59467     N    0    1    0
    3:52.758    59586     N    0    1    0
    3:53.223    59705     N    0    1    0
    3:53.688    59824     N    0    1    0
    3:54.160    59945     N    0    1    0
    3:54.621    60063     N    0    1    0
    3:55.098    60185     N    0    1    0
    3:55.586    60310     N    0    1    0
    3:56.051    60429     N    0    1    0
    3:56.527    60551     N    0    1    0
    3:56.996    60671     N    0    1    0
    3:57.480    60795     N    0    1    0
    3:57.969    60920     N    0    1    0
    3:58.441    61041     N    0    1    0
    3:58.906    61160     N    0    1    0
    3:59.379    61281     N    0    1    0
    3:59.867    61406     N    0    1    0
    4:00.344    61528     N    0    1    0
    4:00.816    61649     N    0    1    0
    4:01.281    61768     N    0    1    0
    4:01.777    61895     N    0    1    0
    4:02.242    62014     N    0    1    0
    4:02.723    62137     N    0    1    0
    4:03.199    62259     N    0    1    0
    4:03.668    62379     N    0    1    0
    4:04.141    62500     N    0    1    0
    4:04.602    62618     N    0    1    0
    4:05.082    62741     N    0    1    0
    4:05.551    62861     N    0    1    0
    4:06.027    62983     N    0    1    0
    4:06.500    63104     N    0    1    0
    4:06.977    63226     N    0    1    0
    4:07.457    63349     N    0    1    0
    4:07.926    63469     N    0    1    0
    4:08.395    63589     N    0    1    0
    4:08.863    63709     N    0    1    0
    4:09.320    63826     N    0    1    0
    4:09.793    63947     N    0    1    0
    4:10.273    64070     N    0    1    0
    4:10.742    64190     N    0    1    0
    4:11.223    64313     N    0    1    0
    4:11.691    64433     N    0    1    0
    4:12.160    64553     N    0    1    0
    4:12.625    64672     N    0    1    0
    4:13.102    64794     N    0    1    0
    4:13.566    64913     N    0    1    0
    4:14.023    65030     N    0    1    0
    4:14.508    65154     N    0    1    0
    4:14.980    65275     N    0    1    0
    4:15.430    65390     N    0    1    0
    4:15.918    65515     N    0    1    0
    4:16.395    65637     N    0    1    0
    4:16.863    65757     N    0    1    0
    4:17.336    65878     N    0    1    0
    4:17.828    66004     N    0    1    0
    4:18.309    66127     N    0    1    0
    4:18.777    66247     N    0    1    0
    4:19.254    66369     N    0    1    0
    4:19.766    66500     N    0    1    0
    4:20.230    66619     N    0    1    0
    4:20.711    66742     N    0    1    0
    4:21.184    66863     N    0    1    0
    4:21.656    66984     N    0    1    0
    4:22.113    67101     N    0    1    0
    4:22.602    67226     N    0    1    0
    4:23.063    67344     N    0    1    0
    4:23.531    67464     N    0    1    0
    4:24.004    67585     N    0    1    0
    4:24.469    67704     N    0    1    0
    4:24.941    67825     N    0    1    0
    4:25.414    67946     N    0    1    0
    4:25.895    68069     N    0    1    0
    4:26.355    68187     N    0    1    0
    4:26.832    68309     N    0    1    0
    4:27.293    68427     N    0    1    0
    4:27.773    68550     N    0    1    0
    4:28.242    68670     N    0    1    0
    4:28.695    68786     N    0    1    0
    4:29.160    68905     N    0    1    0
    4:29.625    69024     N    0    1    0
    4:30.098    69145     N    0    1    0
    4:30.566    69265     N    0    1    0
    4:31.023    69382     N    0    1    0
    4:31.496    69503     N    0    1    0
    4:31.965    69623     N    0    1    0
    4:32.430    69742     N    0    1    0
    4:32.898    69862     N    0    1    0
    4:33.375    69984     N    0    1    0
    4:33.848    70105     N    0    1    0
    4:34.320    70226     N    0    1    0
    4:34.781    70344     N    0    1    0
    4:35.266    70468     N    0    1    0
    4:35.723    70585     N    0    1    0
    4:36.199    70707     N    0    1    0
    4:36.672    70828     N    0    1    0
    4:37.141    70948     N    0    1    0
    4:37.617    71070     N    0    1    0
    4:38.074    71187     N    0    1    0
    4:38.551    71309     N    0    1    0
    4:39.012    71427     N    0    1    0
    4:39.488    71549     N    0    1    0
