      Time   Sample #  Type  Sub Chan  Num	Aux
    1:35.758    24514     N    0    1    0
    1:36.406    24680     N    0    1    0
    1:37.023    24838     N    0    1    0
    1:37.660    25001     N    0    1    0
    1:38.285    25161     N    0    1    0
    1:38.895    25317     N    0    1    0
    1:39.512    25475     N    0    1    0
    1:40.152    25639     N    0    1    0
    1:40.801    25805     N    0    1    0
    1:41.441    25969     N    0    1    0
    1:42.059    26127     N    0    1    0
    1:42.699    26291     N    0    1    0
    1:43.336    26454     N    0    1    0
    1:43.965    26615     N    0    1    0
    1:44.586    26774     N    0    1    0
    1:45.223    26937     N    0    1    0
    1:45.859    27100     N    0    1    0
    1:46.480    27259     N    0    1    0
    1:47.125    27424     N    0    1    0
    1:47.762    27587     N    0    1    0
    1:48.418    27755     N    0    1    0
    1:49.082    27925     N    0    1    0
    1:49.746    28095     N    0    1    0
    1:50.379    28257     N    0    1    0
    1:51.000    28416     N    0    1    0
    1:51.613    28573     N    0    1    0
    1:52.238    28733     N    0    1    0
    1:52.879    28897     N    0    1    0
    1:53.539    29066     N    0    1    0
    1:54.207    29237     N    0    1    0
    1:54.855    29403     N    0    1    0
    1:55.523    29574     N    0    1    0
    1:56.188    29744     N    0    1    0
    1:56.832    29909     N    0    1    0
    1:57.480    30075     N    0    1    0
    1:58.129    30241     N    0    1    0
    1:58.766    30404     N    0    1    0
    1:59.387    30563     N    0    1    0
    2:00.000    30720     N    0    1    0
    2:00.621    30879     N    0    1    0
    2:01.254    31041     N    0    1    0
    2:01.887    31203     N    0    1    0
    2:02.512    31363     N    0    1    0
    2:03.152    31527     N    0    1    0
    2:03.809    31695     N    0    1    0
    2:04.469    31864     N    0    1    0
    2:05.117    32030     N    0    1    0
    2:05.793    32203     N    0    1    0
    2:06.465    32375     N    0    1    0
    2:07.129    32545     N    0    1    0
    2:07.781    32712     N    0    1    0
    2:08.406    32872     N    0    1    0
    2:09.043    33035     N    0    1    0
    2:09.664    33194     N    0    1    0
    2:10.289    33354     N    0    1    0
    2:10.934    33519     N    0    1    0
    2:11.609    33692     N    0    1    0
    2:12.273    33862     N    0    1    0
    2:12.957    34037     N    0    1    0
    2:13.676    34221     N    0    1    0
    2:14.363    34397     N    0    1    0
    2:15.055    34574     N    0    1    0
    2:15.754    34753     N    0    1    0
    2:16.422    34924     N    0    1    0
    2:17.090    35095     N    0    1    0
    2:17.766    35268     N    0    1    0
    2:18.422    35436     N    0    1    0
    2:19.066    35601     N    0    1    0
    2:19.727    35770     N    0    1    0
    2:20.391    35940     N    0    1    0
    2:21.031    36104     N    0    1    0
    2:21.707    36277     N    0    1    0
    2:22.375    36448     N    0    1    0
    2:23.035    36617     N    0    1    0
    2:23.695    36786     N    0    1    0
    2:24.383    36962     N    0    1    0
    2:25.055    37134     N    0    1    0
    2:25.715    37303     N    0    1    0
    2:26.352    37466     N    0    1    0
    2:27.023    37638     N    0    1    0
    2:27.691    37809     N    0    1    0
    2:28.332    37973     N    0    1    0
    2:28.953    38132     N    0    1    0
    2:29.574    38291     N    0    1    0
    2:30.191    38449     N    0    1    0
    2:30.824    38611     N    0    1    0
    2:31.457    38773     N    0    1    0
    2:32.086    38934     N    0    1    0
    2:32.750    39104     N    0    1    0
    2:33.402    39271     N    0    1    0
    2:34.055    39438     N    0    1    0
    2:34.738    39613     N    0    1    0
    2:35.418    39787     N    0    1    0
    2:36.070    39954     N    0    1    0
    2:36.754    40129     N    0    1    0
    2:37.441    40305     N    0    1    0
    2:38.113    40477     N    0    1    0
    2:38.754    40641     N    0    1    0
    2:39.402    40807     N    0    1    0
    2:40.047    40972     N    0    1    0
    2:40.680    41134     N    0    1    0
    2:41.313    41296     N    0    1    0
    2:41.957    41461     N    0    1    0
    2:42.602    41626     N    0    1    0
    2:43.258    41794     N    0    1    0
    2:43.938    41968     N    0    1    0
    2:44.613    42141     N    0    1    0
    2:45.270    42309     N    0    1    0
    2:45.957    42485     N    0    1    0
    2:46.633    42658     N    0    1    0
    2:47.289    42826     N    0    1    0
    2:47.957    42997     N    0    1    0
    2:48.621    43167     N    0    1    0
    2:49.262    43331     N    0    1    0
    2:49.906    43496     N    0    1    0
    2:50.551    43661     N    0    1    0
    2:51.180    43822     N    0    1    0
    2:51.805    43982     N    0    1    0
    2:52.414    44138     N    0    1    0
    2:53.043    44299     N    0    1    0
    2:53.684    44463     N    0    1    0
    2:54.316    44625     N    0    1    0
    2:54.945    44786     N    0    1    0
    2:55.605    44955     N    0    1    0
    2:56.270    45125     N    0    1    0
    2:56.914    45290     N    0    1    0
    2:57.563    45456     N    0    1    0
    2:58.227    45626     N    0    1    0
    2:58.871    45791     N    0    1    0
    2:59.516    45956     N    0    1    0
    3:00.172    46124     N    0    1    0
    3:00.836    46294     N    0    1    0
    3:01.496    46463     N    0    1    0
    3:02.156    46632     N    0    1    0
    3:02.832    46805     N    0    1    0
    3:03.520    46981     N    0    1    0
    3:04.203    47156     N    0    1    0
    3:04.836    47318     N    0    1    0
    3:05.496    47487     N    0    1    0
    3:06.152    47655     N    0    1    0
    3:06.805    47822     N    0    1    0
    3:07.457    47989     N    0    1    0
    3:08.105    48155     N    0    1    0
    3:08.734    48316     N    0    1    0
    3:09.352    48474     N    0    1    0
    3:09.973    48633     N    0    1    0
    3:10.578    48788     N    0    1    0
    3:11.199    48947     N    0    1    0
    3:11.828    49108     N    0    1    0
    3:12.465    49271     N    0    1    0
    3:13.082    49429     N    0    1    0
    3:13.727    49594     N    0    1    0
    3:14.363    49757     N    0    1    0
    3:14.992    49918     N    0    1    0
    3:15.641    50084     N    0    1    0
    3:16.289    50250     N    0    1    0
    3:16.930    50414     N    0    1    0
    3:17.582    50581     N    0    1    0
    3:18.230    50747     N    0    1    0
    3:18.867    50910     N    0    1    0
    3:19.512    51075     N    0    1    0
    3:20.168    51243     N    0    1    0
    3:20.813    51408     N    0    1    0
    3:21.453    51572     N    0    1    0
    3:22.109    51740     N    0    1    0
    3:22.773    51910     N    0    1    0
    3:23.422    52076     N    0    1    0
    3:24.066    52241     N    0    1    0
    3:24.742    52414     N    0    1    0
    3:25.406    52584     N    0    1    0
    3:26.059    52751     N    0    1    0
    3:26.727    52922     N    0    1    0
    3:27.391    53092     N    0    1    0
    3:28.031    53256     N    0    1    0
    3:28.691    53425     N    0    1    0
    3:29.348    53593     N    0    1    0
    3:29.988    53757     N    0    1    0
    3:30.629    53921     N    0    1    0
    3:31.297    54092     N    0    1    0
    3:31.969    54264     N    0    1    0
    3:32.633    54434     N    0    1    0
    3:33.301    54605     N    0    1    0
    3:34.000    54784     N    0    1    0
    3:34.703    54964     N    0    1    0
    3:35.375    55136     N    0    1    0
    3:36.063    55312     N    0    1    0
    3:36.750    55488     N    0    1    0
    3:37.410    55657     N    0    1    0
    3:38.078    55828     N    0    1    0
    3:38.738    55997     N    0    1    0
    3:39.391    56164     N    0    1    0
    3:40.035    56329     N    0    1    0
    3:40.699    56499     N    0    1    0
    3:41.383    56674     N    0    1    0
    3:42.035    56841     N    0    1    0
    3:42.703    57012     N    0    1    0
    3:43.395    57189     N    0    1    0
    3:44.086    57366     N    0    1    0
    3:44.773    57542     N    0    1    0
    3:45.445    57714     N    0    1    0
    3:46.086    57878     N    0    1    0
    3:46.723    58041     N    0    1    0
    3:47.367    58206     N    0    1    0
    3:47.984    58364     N    0    1    0
    3:48.637    58531     N    0    1    0
    3:49.293    58699     N    0    1    0
    3:49.941    58865     N    0    1    0
    3:50.637    59043     N    0    1    0
    3:51.313    59216     N    0    1    0
    3:51.988    59389     N    0    1    0
    3:52.680    59566     N    0    1    0
    3:53.348    59737     N    0    1    0
    3:54.039    59914     N    0    1    0
    3:54.711    60086     N    0    1    0
    3:55.387    60259     N    0    1    0
    3:56.055    60430     N    0    1    0
    3:56.734    60604     N    0    1    0
    3:57.371    60767     N    0    1    0
    3:58.035    60937     N    0    1    0
    3:58.707    61109     N    0    1    0
    3:59.379    61281     N    0    1    0
    4:00.027    61447     N    0    1    0
    4:00.672    61612     N    0    1    0
    4:01.320    61778     N    0    1    0
    4:01.949    61939     N    0    1    0
    4:02.590    62103     N    0    1    0
    4:03.238    62269     N    0    1    0
    4:03.906    62440     N    0    1    0
    4:04.574    62611     N    0    1    0
    4:05.238    62781     N    0    1    0
    4:05.934    62959     N    0    1    0
    4:06.625    63136     N    0    1    0
    4:07.313    63312     N    0    1    0
    4:08.027    63495     N    0    1    0
    4:08.727    63674     N    0    1    0
    4:09.398    63846     N    0    1    0
    4:10.078    64020     N    0    1    0
    4:10.750    64192     N    0    1    0
    4:11.398    64358     N    0    1    0
    4:12.063    64528     N    0    1    0
    4:12.727    64698     N    0    1    0
    4:13.387    64867     N    0    1    0
    4:14.027    65031     N    0    1    0
    4:14.688    65200     N    0    1    0
    4:15.348    65369     N    0    1    0
    4:16.020    65541     N    0    1    0
    4:16.684    65711     N    0    1    0
    4:17.336    65878     N    0    1    0
    4:18.004    66049     N    0    1    0
    4:18.664    66218     N    0    1    0
    4:19.340    66391     N    0    1    0
    4:20.008    66562     N    0    1    0
    4:20.645    66725     N    0    1    0
    4:21.301    66893     N    0    1    0
    4:21.945    67058     N    0    1    0
    4:22.590    67223     N    0    1    0
    4:23.242    67390     N    0    1    0
    4:23.879    67553     N    0    1    0
    4:24.539    67722     N    0    1    0
    4:25.195    67890     N    0    1    0
    4:25.844    68056     N    0    1    0
    4:26.512    68227     N    0    1    0
    4:27.188    68400     N    0    1    0
    4:27.840    68567     N    0    1    0
    4:28.523    68742     N    0    1    0
    4:29.207    68917     N    0    1    0
    4:29.867    69086     N    0    1    0
    4:30.539    69258     N    0    1    0
    4:31.207    69429     N    0    1    0
    4:31.836    69590     N    0    1    0
    4:32.480    69755     N    0    1    0
    4:33.145    69925     N    0    1    0
    4:33.816    70097     N    0    1    0
    4:34.488    70269     N    0    1    0
    4:35.109    70428     N    0    1    0
    4:35.754    70593     N    0    1    0
    4:36.395    70757     N    0    1    0
    4:37.035    70921     N    0    1    0
    4:37.652    71079     N    0    1    0
    4:38.258    71234     N    0    1    0
    4:38.891    71396     N    0    1    0
    4:39.539    71562     N    0    1    0
    4:40.207    71733     N    0    1    0
    4:40.887    71907     N    0    1    0
    4:41.563    72080     N    0    1    0
    4:42.227    72250     N    0    1    0
    4:42.883    72418     N    0    1    0
    4:43.488    72573     N    0    1    0
    4:44.121    72735     N    0    1    0
    4:44.746    72895     N    0    1    0
    4:45.387    73059     N    0    1    0
    4:46.039    73226     N    0    1    0
    4:46.691    73393     N    0    1    0
    4:47.320    73554     N    0    1    0
    4:47.969    73720     N    0    1    0
    4:48.629    73889     N    0    1    0
    4:49.281    74056     N    0    1    0
    4:49.910    74217     N    0    1    0
    4:50.531    74376     N    0    1    0
    4:51.156    74536     N    0    1    0
    4:51.762    74691     N    0    1    0
    4:52.391    74852     N    0    1    0
    4:53.012    75011     N    0    1    0
    4:53.613    75165     N    0    1    0
    4:54.211    75318     N    0    1    0
    4:54.820    75474     N    0    1    0
    4:55.422    75628     N    0    1    0
    4:56.027    75783     N    0    1    0
    4:56.656    75944     N    0    1    0
    4:57.297    76108     N    0    1    0
    4:57.922    76268     N    0    1    0
    4:58.578    76436     N    0    1    0
    4:59.246    76607     N    0    1    0
    4:59.871    76767     N    0    1    0
    5:00.543    76939     N    0    1    0
    5:01.234    77116     N    0    1    0
    5:01.926    77293     N    0    1    0
    5:02.605    77467     N    0    1    0
    5:03.258    77634     N    0    1    0
    5:03.887    77795     N    0    1    0
    5:04.488    77949     N    0    1    0
    5:05.078    78100     N    0    1    0
    5:05.652    78247     N    0    1    0
    5:06.230    78395     N    0    1    0
    5:06.828    78548     N    0    1    0
    5:07.434    78703     N    0    1    0
    5:08.059    78863     N    0    1    0
    5:08.715    79031     N    0    1    0
    5:09.387    79203     N    0    1    0
    5:10.059    79375     N    0    1    0
    5:10.824    79571     N    0    1    0
    5:11.520    79749     N    0    1    0
    5:12.215    79927     N    0    1    0
    5:12.914    80106     N    0    1    0
    5:13.586    80278     N    0    1    0
    5:14.273    80454     N    0    1    0
    5:14.941    80625     N    0    1    0
    5:15.598    80793     N    0    1    0
    5:16.254    80961     N    0    1    0
    5:16.918    81131     N    0    1    0
    5:17.574    81299     N    0    1    0
    5:18.219    81464     N    0    1    0
    5:18.895    81637     N    0    1    0
    5:19.566    81809     N    0    1    0
    5:20.242    81982     N    0    1    0
    5:20.922    82156     N    0    1    0
    5:21.605    82331     N    0    1    0
    5:22.270    82501     N    0    1    0
    5:22.953    82676     N    0    1    0
    5:23.629    82849     N    0    1    0
    5:24.285    83017     N    0    1    0
    5:24.957    83189     N    0    1    0
    5:25.625    83360     N    0    1    0
    5:26.293    83531     N    0    1    0
    5:26.992    83710     N    0    1    0
    5:27.711    83894     N    0    1    0
    5:28.406    84072     N    0    1    0
    5:29.086    84246     N    0    1    0
    5:29.777    84423     N    0    1    0
    5:30.453    84596     N    0    1    0
    5:31.117    84766     N    0    1    0
    5:31.793    84939     N    0    1    0
    5:32.457    85109     N    0    1    0
    5:33.117    85278     N    0    1    0
    5:33.770    85445     N    0    1    0
    5:34.465    85623     N    0    1    0
    5:35.160    85801     N    0    1    0
    5:35.848    85977     N    0    1    0
