      Time   Sample #  Type  Sub Chan  Num	Aux
    1:54.883    29410     N    0    1    0
    1:55.676    29613     N    0    1    0
    1:56.457    29813     N    0    1    0
    1:57.223    30009     N    0    1    0
    1:57.980    30203     N    0    1    0
    1:58.715    30391     N    0    1    0
    1:59.465    30583     N    0    1    0
    2:00.191    30769     N    0    1    0
    2:00.938    30960     N    0    1    0
    2:01.691    31153     N    0    1    0
    2:02.445    31346     N    0    1    0
    2:03.227    31546     N    0    1    0
    2:04.000    31744     N    0    1    0
    2:04.762    31939     N    0    1    0
    2:05.512    32131     N    0    1    0
    2:06.254    32321     N    0    1    0
    2:06.992    32510     N    0    1    0
    2:07.719    32696     N    0    1    0
    2:08.434    32879     N    0    1    0
    2:09.188    33072     N    0    1    0
    2:09.949    33267     N    0    1    0
    2:10.734    33468     N    0    1    0
    2:11.496    33663     N    0    1    0
    2:12.277    33863     N    0    1    0
    2:13.031    34056     N    0    1    0
    2:13.770    34245     N    0    1    0
    2:14.512    34435     N    0    1    0
    2:15.234    34620     N    0    1    0
    2:15.957    34805     N    0    1    0
    2:16.660    34985     N    0    1    0
    2:17.379    35169     N    0    1    0
    2:18.086    35350     N    0    1    0
    2:18.805    35534     N    0    1    0
    2:19.527    35719     N    0    1    0
    2:20.262    35907     N    0    1    0
    2:21.008    36098     N    0    1    0
    2:21.746    36287     N    0    1    0
    2:22.469    36472     N    0    1    0
    2:23.168    36651     N    0    1    0
    2:23.891    36836     N    0    1    0
    2:24.578    37012     N    0    1    0
    2:25.250    37184     N    0    1    0
    2:25.930    37358     N    0    1    0
    2:26.613    37533     N    0    1    0
    2:27.305    37710     N    0    1    0
    2:28.027    37895     N    0    1    0
    2:28.707    38069     N    0    1    0
    2:29.379    38241     N    0    1    0
    2:30.063    38416     N    0    1    0
    2:30.746    38591     N    0    1    0
    2:31.414    38762     N    0    1    0
    2:32.094    38936     N    0    1    0
    2:32.754    39105     N    0    1    0
    2:33.410    39273     N    0    1    0
    2:34.066    39441     N    0    1    0
    2:34.715    39607     N    0    1    0
    2:35.359    39772     N    0    1    0
    2:36.020    39941     N    0    1    0
    2:36.727    40122     N    0    1    0
    2:37.434    40303     N    0    1    0
    2:38.156    40488     N    0    1    0
    2:38.914    40682     N    0    1    0
    2:39.645    40869     N    0    1    0
    2:40.387    41059     N    0    1    0
    2:41.117    41246     N    0    1    0
    2:41.828    41428     N    0    1    0
    2:42.531    41608     N    0    1    0
    2:43.246    41791     N    0    1    0
    2:43.934    41967     N    0    1    0
    2:44.641    42148     N    0    1    0
    2:45.336    42326     N    0    1    0
    2:46.055    42510     N    0    1    0
    2:46.785    42697     N    0    1    0
    2:47.547    42892     N    0    1    0
    2:48.316    43089     N    0    1    0
    2:49.109    43292     N    0    1    0
    2:49.875    43488     N    0    1    0
    2:50.629    43681     N    0    1    0
    2:51.375    43872     N    0    1    0
    2:52.102    44058     N    0    1    0
    2:52.820    44242     N    0    1    0
    2:53.523    44422     N    0    1    0
    2:54.242    44606     N    0    1    0
    2:54.957    44789     N    0    1    0
    2:55.691    44977     N    0    1    0
    2:56.457    45173     N    0    1    0
    2:57.230    45371     N    0    1    0
    2:57.980    45563     N    0    1    0
    2:58.746    45759     N    0    1    0
    2:59.488    45949     N    0    1    0
    3:00.227    46138     N    0    1    0
    3:00.934    46319     N    0    1    0
    3:01.668    46507     N    0    1    0
    3:02.383    46690     N    0    1    0
    3:03.090    46871     N    0    1    0
    3:03.832    47061     N    0    1    0
    3:04.586    47254     N    0    1    0
    3:05.332    47445     N    0    1    0
    3:06.063    47632     N    0    1    0
    3:06.785    47817     N    0    1    0
    3:07.492    47998     N    0    1    0
    3:08.195    48178     N    0    1    0
    3:08.902    48359     N    0    1    0
    3:09.574    48531     N    0    1    0
    3:10.258    48706     N    0    1    0
    3:10.938    48880     N    0    1    0
    3:11.625    49056     N    0    1    0
    3:12.324    49235     N    0    1    0
    3:13.051    49421     N    0    1    0
    3:13.746    49599     N    0    1    0
    3:14.473    49785     N    0    1    0
    3:15.172    49964     N    0    1    0
    3:15.895    50149     N    0    1    0
    3:16.586    50326     N    0    1    0
    3:17.281    50504     N    0    1    0
    3:17.980    50683     N    0    1    0
    3:18.680    50862     N    0    1    0
    3:19.352    51034     N    0    1    0
    3:20.051    51213     N    0    1    0
    3:20.730    51387     N    0    1    0
    3:21.402    51559     N    0    1    0
    3:22.086    51734     N    0    1    0
    3:22.789    51914     N    0    1    0
    3:23.477    52090     N    0    1    0
    3:24.164    52266     N    0    1    0
    3:24.855    52443     N    0    1    0
    3:25.566    52625     N    0    1    0
    3:26.270    52805     N    0    1    0
    3:26.953    52980     N    0    1    0
    3:27.656    53160     N    0    1    0
    3:28.363    53341     N    0    1    0
    3:29.063    53520     N    0    1    0
    3:29.777    53703     N    0    1    0
    3:30.473    53881     N    0    1    0
    3:31.176    54061     N    0    1    0
    3:31.871    54239     N    0    1    0
    3:32.551    54413     N    0    1    0
    3:33.242    54590     N    0    1    0
    3:33.910    54761     N    0    1    0
    3:34.590    54935     N    0    1    0
    3:35.285    55113     N    0    1    0
    3:35.977    55290     N    0    1    0
    3:36.660    55465     N    0    1    0
    3:37.383    55650     N    0    1    0
    3:38.094    55832     N    0    1    0
    3:38.813    56016     N    0    1    0
    3:39.520    56197     N    0    1    0
    3:40.238    56381     N    0    1    0
    3:40.949    56563     N    0    1    0
    3:41.672    56748     N    0    1    0
    3:42.359    56924     N    0    1    0
    3:43.785    57289     N    0    1    0
    3:44.492    57470     N    0    1    0
    3:45.191    57649     N    0    1    0
    3:45.930    57838     N    0    1    0
    3:46.672    58028     N    0    1    0
    3:47.414    58218     N    0    1    0
    3:48.152    58407     N    0    1    0
    3:48.883    58594     N    0    1    0
    3:49.598    58777     N    0    1    0
    3:50.293    58955     N    0    1    0
    3:50.996    59135     N    0    1    0
    3:51.672    59308     N    0    1    0
    3:52.371    59487     N    0    1    0
    3:53.051    59661     N    0    1    0
    3:53.746    59839     N    0    1    0
    3:54.477    60026     N    0    1    0
    3:55.195    60210     N    0    1    0
    3:55.918    60395     N    0    1    0
    3:56.648    60582     N    0    1    0
    3:57.336    60758     N    0    1    0
    3:58.051    60941     N    0    1    0
    3:58.723    61113     N    0    1    0
    3:59.410    61289     N    0    1    0
    4:00.074    61459     N    0    1    0
    4:00.727    61626     N    0    1    0
    4:01.383    61794     N    0    1    0
    4:02.086    61974     N    0    1    0
    4:02.824    62163     N    0    1    0
    4:03.625    62368     N    0    1    0
    4:04.402    62567     N    0    1    0
    4:05.184    62767     N    0    1    0
    4:05.922    62956     N    0    1    0
    4:06.656    63144     N    0    1    0
    4:07.367    63326     N    0    1    0
    4:08.066    63505     N    0    1    0
    4:08.742    63678     N    0    1    0
    4:09.434    63855     N    0    1    0
    4:10.109    64028     N    0    1    0
    4:10.785    64201     N    0    1    0
    4:11.453    64372     N    0    1    0
    4:12.148    64550     N    0    1    0
    4:12.844    64728     N    0    1    0
    4:13.531    64904     N    0    1    0
    4:14.227    65082     N    0    1    0
    4:14.926    65261     N    0    1    0
    4:15.621    65439     N    0    1    0
    4:16.320    65618     N    0    1    0
    4:17.016    65796     N    0    1    0
    4:17.703    65972     N    0    1    0
    4:18.410    66153     N    0    1    0
    4:19.113    66333     N    0    1    0
    4:19.805    66510     N    0    1    0
    4:20.504    66689     N    0    1    0
    4:21.203    66868     N    0    1    0
    4:21.895    67045     N    0    1    0
    4:22.578    67220     N    0    1    0
    4:23.258    67394     N    0    1    0
    4:23.938    67568     N    0    1    0
    4:24.617    67742     N    0    1    0
    4:25.285    67913     N    0    1    0
    4:25.965    68087     N    0    1    0
    4:26.648    68262     N    0    1    0
    4:27.336    68438     N    0    1    0
    4:28.027    68615     N    0    1    0
    4:28.730    68795     N    0    1    0
    4:29.438    68976     N    0    1    0
    4:30.137    69155     N    0    1    0
    4:30.832    69333     N    0    1    0
    4:31.520    69509     N    0    1    0
    4:32.195    69682     N    0    1    0
    4:32.871    69855     N    0    1    0
    4:33.543    70027     N    0    1    0
    4:34.215    70199     N    0    1    0
    4:34.879    70369     N    0    1    0
    4:35.555    70542     N    0    1    0
    4:36.223    70713     N    0    1    0
    4:36.910    70889     N    0    1    0
    4:37.602    71066     N    0    1    0
    4:38.313    71248     N    0    1    0
    4:39.039    71434     N    0    1    0
    4:39.746    71615     N    0    1    0
    4:40.473    71801     N    0    1    0
    4:41.902    72167     N    0    1    0
    4:42.590    72343     N    0    1    0
    4:43.273    72518     N    0    1    0
    4:43.945    72690     N    0    1    0
    4:44.625    72864     N    0    1    0
    4:45.309    73039     N    0    1    0
    4:45.996    73215     N    0    1    0
    4:46.703    73396     N    0    1    0
    4:47.465    73591     N    0    1    0
    4:48.184    73775     N    0    1    0
    4:48.926    73965     N    0    1    0
    4:49.633    74146     N    0    1    0
    4:50.355    74331     N    0    1    0
    4:51.109    74524     N    0    1    0
    4:51.836    74710     N    0    1    0
    4:52.539    74890     N    0    1    0
    4:53.246    75071     N    0    1    0
    4:53.945    75250     N    0    1    0
    4:54.660    75433     N    0    1    0
    4:55.402    75623     N    0    1    0
    4:56.219    75832     N    0    1    0
    4:57.141    76068     N    0    1    0
    4:58.008    76290     N    0    1    0
    4:58.844    76504     N    0    1    0
    4:59.621    76703     N    0    1    0
    5:00.398    76902     N    0    1    0
    5:01.145    77093     N    0    1    0
    5:01.867    77278     N    0    1    0
    5:03.324    77651     N    0    1    0
    5:04.066    77841     N    0    1    0
    5:04.832    78037     N    0    1    0
    5:05.664    78250     N    0    1    0
    5:06.504    78465     N    0    1    0
    5:07.301    78669     N    0    1    0
    5:08.063    78864     N    0    1    0
    5:08.801    79053     N    0    1    0
    5:09.523    79238     N    0    1    0
    5:10.250    79424     N    0    1    0
    5:10.965    79607     N    0    1    0
    5:11.664    79786     N    0    1    0
    5:12.383    79970     N    0    1    0
    5:13.074    80147     N    0    1    0
    5:13.793    80331     N    0    1    0
    5:14.492    80510     N    0    1    0
    5:15.203    80692     N    0    1    0
    5:15.914    80874     N    0    1    0
    5:16.621    81055     N    0    1    0
    5:17.324    81235     N    0    1    0
    5:18.016    81412     N    0    1    0
    5:18.703    81588     N    0    1    0
    5:19.410    81769     N    0    1    0
    5:20.129    81953     N    0    1    0
    5:20.848    82137     N    0    1    0
    5:21.551    82317     N    0    1    0
    5:22.258    82498     N    0    1    0
    5:22.969    82680     N    0    1    0
    5:23.656    82856     N    0    1    0
    5:24.344    83032     N    0    1    0
    5:25.016    83204     N    0    1    0
    5:25.691    83377     N    0    1    0
    5:26.391    83556     N    0    1    0
    5:27.090    83735     N    0    1    0
    5:27.801    83917     N    0    1    0
    5:28.551    84109     N    0    1    0
    5:29.344    84312     N    0    1    0
    5:30.121    84511     N    0    1    0
    5:30.902    84711     N    0    1    0
    5:31.648    84902     N    0    1    0
    5:32.391    85092     N    0    1    0
    5:33.133    85282     N    0    1    0
    5:33.852    85466     N    0    1    0
    5:34.551    85645     N    0    1    0
    5:35.266    85828     N    0    1    0
    5:35.965    86007     N    0    1    0
    5:36.668    86187     N    0    1    0
    5:37.391    86372     N    0    1    0
    5:38.133    86562     N    0    1    0
    5:38.898    86758     N    0    1    0
    5:39.684    86959     N    0    1    0
    5:40.441    87153     N    0    1    0
    5:41.203    87348     N    0    1    0
    5:41.949    87539     N    0    1    0
    5:42.668    87723     N    0    1    0
    5:43.387    87907     N    0    1    0
    5:44.090    88087     N    0    1    0
    5:44.805    88270     N    0    1    0
    5:45.520    88453     N    0    1    0
    5:46.246    88639     N    0    1    0
    5:46.973    88825     N    0    1    0
    5:47.715    89015     N    0    1    0
    5:48.449    89203     N    0    1    0
    5:49.152    89383     N    0    1    0
    5:49.875    89568     N    0    1    0
    5:50.586    89750     N    0    1    0
    5:51.262    89923     N    0    1    0
    5:51.961    90102     N    0    1    0
    5:52.641    90276     N    0    1    0
    5:53.313    90448     N    0    1    0
    5:53.977    90618     N    0    1    0
    5:54.668    90795     N    0    1    0
    5:55.375    90976     N    0    1    0
    5:56.066    91153     N    0    1    0
    5:56.770    91333     N    0    1    0
    5:57.488    91517     N    0    1    0
    5:58.184    91695     N    0    1    0
    5:58.875    91872     N    0    1    0
    5:59.559    92047     N    0    1    0
    6:00.246    92223     N    0    1    0
    6:00.926    92397     N    0    1    0
    6:01.609    92572     N    0    1    0
    6:02.301    92749     N    0    1    0
    6:03.004    92929     N    0    1    0
    6:03.699    93107     N    0    1    0
    6:04.395    93285     N    0    1    0
    6:05.082    93461     N    0    1    0
    6:05.770    93637     N    0    1    0
    6:06.449    93811     N    0    1    0
    6:07.133    93986     N    0    1    0
    6:07.816    94161     N    0    1    0
    6:08.508    94338     N    0    1    0
    6:09.191    94513     N    0    1    0
    6:09.867    94686     N    0    1    0
    6:10.578    94868     N    0    1    0
    6:11.285    95049     N    0    1    0
    6:12.008    95234     N    0    1    0
    6:12.766    95428     N    0    1    0
    6:13.504    95617     N    0    1    0
    6:14.258    95810     N    0    1    0
    6:14.988    95997     N    0    1    0
    6:15.727    96186     N    0    1    0
    6:16.453    96372     N    0    1    0
    6:17.168    96555     N    0    1    0
    6:17.875    96736     N    0    1    0
    6:18.563    96912     N    0    1    0
    6:19.238    97085     N    0    1    0
    6:19.934    97263     N    0    1    0
    6:20.617    97438     N    0    1    0
    6:21.324    97619     N    0    1    0
    6:22.063    97808     N    0    1    0
    6:22.828    98004     N    0    1    0
    6:23.582    98197     N    0    1    0
    6:24.313    98384     N    0    1    0
    6:25.039    98570     N    0    1    0
    6:25.758    98754     N    0    1    0
    6:26.457    98933     N    0    1    0
    6:27.156    99112     N    0    1    0
    6:27.836    99286     N    0    1    0
    6:28.531    99464     N    0    1    0
    6:29.199    99635     N    0    1    0
    6:29.895    99813     N    0    1    0
    6:30.578    99988     N    0    1    0
    6:31.297   100172     N    0    1    0
    6:32.047   100364     N    0    1    0
    6:32.813   100560     N    0    1    0
    6:33.586   100758     N    0    1    0
    6:34.324   100947     N    0    1    0
    6:35.047   101132     N    0    1    0
    6:35.754   101313     N    0    1    0
    6:36.445   101490     N    0    1    0
    6:37.133   101666     N    0    1    0
    6:37.816   101841     N    0    1    0
    6:38.504   102017     N    0    1    0
    6:39.191   102193     N    0    1    0
    6:39.883   102370     N    0    1    0
    6:40.582   102549     N    0    1    0
    6:41.277   102727     N    0    1    0
    6:41.965   102903     N    0    1    0
    6:42.652   103079     N    0    1    0
    6:43.344   103256     N    0    1    0
    6:44.023   103430     N    0    1    0
    6:44.711   103606     N    0    1    0
    6:45.410   103785     N    0    1    0
    6:46.094   103960     N    0    1    0
    6:46.777   104135     N    0    1    0
    6:47.449   104307     N    0    1    0
    6:48.141   104484     N    0    1    0
    6:48.844   104664     N    0    1    0
    6:49.559   104847     N    0    1    0
    6:50.285   105033     N    0    1    0
    6:51.012   105219     N    0    1    0
    6:51.723   105401     N    0    1    0
    6:52.449   105587     N    0    1    0
    6:53.160   105769     N    0    1    0
    6:53.855   105947     N    0    1    0
    6:54.535   106121     N    0    1    0
    6:55.203   106292     N    0    1    0
    6:55.891   106468     N    0    1    0
    6:56.559   106639     N    0    1    0
    6:57.211   106806     N    0    1    0
    6:57.902   106983     N    0    1    0
    6:58.605   107163     N    0    1    0
    6:59.340   107351     N    0    1    0
    7:00.094   107544     N    0    1    0
    7:00.848   107737     N    0    1    0
    7:01.578   107924     N    0    1    0
    7:02.297   108108     N    0    1    0
    7:03.000   108288     N    0    1    0
    7:03.691   108465     N    0    1    0
    7:04.371   108639     N    0    1    0
    7:05.035   108809     N    0    1    0
    7:05.711   108982     N    0    1    0
    7:06.379   109153     N    0    1    0
    7:07.043   109323     N    0    1    0
    7:07.727   109498     N    0    1    0
    7:08.426   109677     N    0    1    0
    7:09.137   109859     N    0    1    0
    7:09.871   110047     N    0    1    0
    7:10.609   110236     N    0    1    0
    7:11.359   110428     N    0    1    0
    7:12.090   110615     N    0    1    0
    7:12.828   110804     N    0    1    0
    7:13.543   110987     N    0    1    0
    7:14.250   111168     N    0    1    0
    7:14.957   111349     N    0    1    0
    7:15.645   111525     N    0    1    0
    7:16.352   111706     N    0    1    0
    7:17.031   111880     N    0    1    0
    7:17.727   112058     N    0    1    0
    7:18.383   112226     N    0    1    0
    7:19.059   112399     N    0    1    0
    7:19.715   112567     N    0    1    0
    7:20.387   112739     N    0    1    0
    7:21.074   112915     N    0    1    0
    7:21.766   113092     N    0    1    0
    7:22.477   113274     N    0    1    0
    7:23.180   113454     N    0    1    0
    7:23.863   113629     N    0    1    0
    7:24.559   113807     N    0    1    0
    7:25.230   113979     N    0    1    0
    7:25.898   114150     N    0    1    0
    7:26.547   114316     N    0    1    0
    7:27.219   114488     N    0    1    0
    7:27.887   114659     N    0    1    0
    7:28.594   114840     N    0    1    0
    7:29.332   115029     N    0    1    0
    7:30.105   115227     N    0    1    0
    7:30.875   115424     N    0    1    0
    7:31.629   115617     N    0    1    0
    7:32.355   115803     N    0    1    0
    7:33.074   115987     N    0    1    0
    7:33.785   116169     N    0    1    0
    7:34.473   116345     N    0    1    0
    7:35.152   116519     N    0    1    0
    7:35.840   116695     N    0    1    0
    7:36.512   116867     N    0    1    0
    7:37.184   117039     N    0    1    0
    7:37.922   117228     N    0    1    0
    7:38.676   117421     N    0    1    0
    7:39.465   117623     N    0    1    0
    7:40.242   117822     N    0    1    0
    7:41.016   118020     N    0    1    0
    7:41.750   118208     N    0    1    0
    7:42.480   118395     N    0    1    0
    7:43.207   118581     N    0    1    0
    7:43.906   118760     N    0    1    0
    7:44.594   118936     N    0    1    0
    7:45.281   119112     N    0    1    0
    7:45.957   119285     N    0    1    0
    7:46.637   119459     N    0    1    0
    7:47.309   119631     N    0    1    0
    7:47.988   119805     N    0    1    0
    7:48.680   119982     N    0    1    0
    7:49.402   120167     N    0    1    0
    7:50.102   120346     N    0    1    0
    7:50.828   120532     N    0    1    0
    7:51.520   120709     N    0    1    0
    7:52.219   120888     N    0    1    0
    7:52.895   121061     N    0    1    0
    7:53.570   121234     N    0    1    0
    7:54.242   121406     N    0    1    0
    7:54.902   121575     N    0    1    0
    7:55.578   121748     N    0    1    0
    7:56.258   121922     N    0    1    0
    7:56.934   122095     N    0    1    0
    7:57.648   122278     N    0    1    0
    7:58.387   122467     N    0    1    0
    7:59.125   122656     N    0    1    0
    7:59.867   122846     N    0    1    0
    8:00.625   123040     N    0    1    0
    8:01.348   123225     N    0    1    0
    8:02.066   123409     N    0    1    0
    8:02.762   123587     N    0    1    0
    8:03.465   123767     N    0    1    0
    8:04.164   123946     N    0    1    0
    8:04.848   124121     N    0    1    0
    8:05.543   124299     N    0    1    0
    8:06.254   124481     N    0    1    0
    8:06.957   124661     N    0    1    0
    8:07.656   124840     N    0    1    0
    8:08.398   125030     N    0    1    0
    8:09.133   125218     N    0    1    0
    8:09.859   125404     N    0    1    0
    8:10.598   125593     N    0    1    0
    8:11.316   125777     N    0    1    0
    8:12.016   125956     N    0    1    0
    8:12.719   126136     N    0    1    0
    8:13.410   126313     N    0    1    0
    8:14.098   126489     N    0    1    0
    8:14.766   126660     N    0    1    0
    8:15.469   126840     N    0    1    0
    8:16.180   127022     N    0    1    0
    8:16.895   127205     N    0    1    0
    8:17.691   127409     N    0    1    0
    8:18.480   127611     N    0    1    0
    8:19.234   127804     N    0    1    0
    8:20.004   128001     N    0    1    0
    8:20.746   128191     N    0    1    0
    8:21.488   128381     N    0    1    0
    8:22.215   128567     N    0    1    0
    8:22.930   128750     N    0    1    0
    8:23.621   128927     N    0    1    0
    8:24.324   129107     N    0    1    0
    8:25.020   129285     N    0    1    0
    8:25.707   129461     N    0    1    0
    8:26.395   129637     N    0    1    0
    8:27.121   129823     N    0    1    0
    8:27.859   130012     N    0    1    0
    8:28.605   130203     N    0    1    0
    8:29.332   130389     N    0    1    0
    8:30.063   130576     N    0    1    0
    8:30.789   130762     N    0    1    0
    8:31.520   130949     N    0    1    0
    8:32.230   131131     N    0    1    0
    8:32.953   131316     N    0    1    0
    8:33.664   131498     N    0    1    0
    8:34.355   131675     N    0    1    0
    8:35.059   131855     N    0    1    0
    8:35.773   132038     N    0    1    0
    8:36.492   132222     N    0    1    0
    8:37.215   132407     N    0    1    0
    8:37.930   132590     N    0    1    0
    8:38.652   132775     N    0    1    0
    8:39.359   132956     N    0    1    0
    8:40.172   133164     N    0    1    0
    8:40.941   133361     N    0    1    0
    8:41.703   133556     N    0    1    0
    8:42.453   133748     N    0    1    0
    8:43.180   133934     N    0    1    0
    8:43.891   134116     N    0    1    0
    8:44.617   134302     N    0    1    0
    8:45.320   134482     N    0    1    0
    8:46.059   134671     N    0    1    0
    8:46.824   134867     N    0    1    0
    8:47.633   135074     N    0    1    0
    8:48.434   135279     N    0    1    0
    8:49.246   135487     N    0    1    0
    8:50.047   135692     N    0    1    0
    8:50.797   135884     N    0    1    0
    8:51.535   136073     N    0    1    0
    8:52.242   136254     N    0    1    0
    8:52.961   136438     N    0    1    0
    8:53.664   136618     N    0    1    0
    8:54.371   136799     N    0    1    0
    8:55.086   136982     N    0    1    0
    8:55.813   137168     N    0    1    0
    8:56.531   137352     N    0    1    0
    8:57.250   137536     N    0    1    0
    8:57.969   137720     N    0    1    0
    8:58.684   137903     N    0    1    0
    8:59.402   138087     N    0    1    0
    9:00.098   138265     N    0    1    0
    9:00.813   138448     N    0    1    0
    9:01.500   138624     N    0    1    0
    9:02.168   138795     N    0    1    0
    9:02.859   138972     N    0    1    0
    9:03.547   139148     N    0    1    0
    9:04.234   139324     N    0    1    0
    9:04.922   139500     N    0    1    0
    9:05.637   139683     N    0    1    0
    9:06.332   139861     N    0    1    0
    9:07.035   140041     N    0    1    0
    9:07.727   140218     N    0    1    0
    9:08.414   140394     N    0    1    0
    9:09.086   140566     N    0    1    0
    9:09.766   140740     N    0    1    0
    9:10.426   140909     N    0    1    0
    9:11.105   141083     N    0    1    0
    9:11.777   141255     N    0    1    0
    9:12.445   141426     N    0    1    0
    9:13.133   141602     N    0    1    0
    9:13.809   141775     N    0    1    0
    9:14.500   141952     N    0    1    0
    9:15.156   142120     N    0    1    0
    9:15.797   142284     N    0    1    0
    9:16.453   142452     N    0    1    0
    9:17.102   142618     N    0    1    0
    9:17.746   142783     N    0    1    0
    9:18.418   142955     N    0    1    0
    9:19.078   143124     N    0    1    0
    9:19.730   143291     N    0    1    0
    9:20.387   143459     N    0    1    0
    9:21.059   143631     N    0    1    0
    9:21.703   143796     N    0    1    0
    9:22.367   143966     N    0    1    0
